genes	GSE104766
ENSG00000177138	1.65938464441695
ENSG00000164089	1.65890238908822
ENSG00000122420	1.65673239153384
ENSG00000282301	1.65650561260173
ENSG00000168509	1.65480712386433
ENSG00000198670	1.65317247750662
ENSG00000092607	1.65147093499208
ENSG00000129214	1.65008612692022
ENSG00000151962	1.6478392229532
ENSG00000177938	1.64665864372054
ENSG00000237767	1.64339149421845
ENSG00000187193	1.63920757236456
ENSG00000184985	1.6381847794282
ENSG00000115361	1.63711688266759
ENSG00000274276	1.63511323562255
ENSG00000169715	1.63340559134006
ENSG00000153086	1.6327124946519
ENSG00000144820	1.63067392599269
ENSG00000136872	1.63007697117597
ENSG00000213512	1.62950907026706
ENSG00000123496	1.6253544946858
ENSG00000109819	1.6248111779079
ENSG00000135447	1.62343494139968
ENSG00000147573	1.62186436715448
ENSG00000108242	1.62006583741037
ENSG00000052344	1.61904109344389
ENSG00000148803	1.61900767624648
ENSG00000117983	1.61850150758132
ENSG00000100652	1.61834361274428
ENSG00000120907	1.6176547148386
ENSG00000139209	1.6171076078342
ENSG00000140459	1.61396159802267
ENSG00000183281	1.604468794804
ENSG00000165841	1.60254509475226
ENSG00000141622	1.59877794214205
ENSG00000171532	1.59775321398414
ENSG00000167105	1.59767355081207
ENSG00000025423	1.59678581208845
ENSG00000166840	1.59033327219857
ENSG00000117009	1.58971092491981
ENSG00000224652	1.58682561792551
ENSG00000158125	1.58311443572949
ENSG00000226846	1.5806608965712
ENSG00000073734	1.58063645746183
ENSG00000173432	1.57917638110403
ENSG00000105852	1.5769412691169
ENSG00000116785	1.5759003496612
ENSG00000211454	1.57432089580687
ENSG00000147003	1.5693330779025
ENSG00000083807	1.56907628238506
ENSG00000176894	1.56657895037928
ENSG00000104267	1.56628810682123
ENSG00000108515	1.56573542580469
ENSG00000235529	1.56456329371049
ENSG00000153714	1.56293398632489
ENSG00000166391	1.5584183276747
ENSG00000100577	1.55775023272855
ENSG00000267467	1.55661859292358
ENSG00000106327	1.55251135833242
ENSG00000204653	1.55138158915975
ENSG00000188771	1.55128448200709
ENSG00000276582	1.54896198676456
ENSG00000173898	1.54738889050262
ENSG00000145824	1.54608071950915
ENSG00000134389	1.54395573234869
ENSG00000224048	1.53766552709348
ENSG00000197272	1.53765182536169
ENSG00000160200	1.53617340370246
ENSG00000229775	1.52892146405607
ENSG00000162882	1.52564395386723
ENSG00000116761	1.52346511491292
ENSG00000151224	1.52176924957023
ENSG00000164251	1.51906626615652
ENSG00000277518	1.51778204300871
ENSG00000277893	1.51627188977697
ENSG00000036828	1.51406504040418
ENSG00000178836	1.51368891579726
ENSG00000185038	1.50789317831809
ENSG00000125148	1.50580027912893
ENSG00000130707	1.50547588718889
ENSG00000205866	1.50270770040238
ENSG00000281733	1.50270770040238
ENSG00000166816	1.50245070632062
ENSG00000149124	1.50242865203569
ENSG00000172482	1.49965822276605
ENSG00000139144	1.49846835626007
ENSG00000120833	1.49558717998258
ENSG00000174992	1.49297673854683
ENSG00000167964	1.49196577197674
ENSG00000240935	1.48984205394524
ENSG00000179869	1.48955962053205
ENSG00000204022	1.4878274462034
ENSG00000272143	1.48601291222487
ENSG00000132541	1.48481581118605
ENSG00000139508	1.48407662159622
ENSG00000236049	1.48178574058457
ENSG00000281500	1.47731630317743
ENSG00000087258	1.47698936459137
ENSG00000039537	1.47248046882682
ENSG00000115963	1.47233735210004
ENSG00000281948	1.46907697233592
ENSG00000148965	1.46748679636256
ENSG00000262117	1.46674270820993
ENSG00000248150	1.45938856796633
ENSG00000280650	1.45728305453189
ENSG00000245293	1.45654212374505
ENSG00000176399	1.45590824328874
ENSG00000185304	1.45316199827191
ENSG00000151952	1.45188276013357
ENSG00000154080	1.45147963517916
ENSG00000139547	1.45133560804961
ENSG00000197165	1.4507114372577
ENSG00000174145	1.44758987909874
ENSG00000231171	1.44615390817018
ENSG00000145545	1.44589606947755
ENSG00000249096	1.43977664217767
ENSG00000164100	1.43717634669111
ENSG00000177459	1.43543837427271
ENSG00000161031	1.43534097076224
ENSG00000120440	1.43486777730226
ENSG00000206384	1.43370160382787
ENSG00000173610	1.42878180214389
ENSG00000162391	1.42826810912225
ENSG00000109511	1.42597854232527
ENSG00000147206	1.4242412604283
ENSG00000115255	1.42403626421327
ENSG00000156006	1.42168496554955
ENSG00000237853	1.42163093855442
ENSG00000124253	1.42023030690094
ENSG00000138207	1.41930320046869
ENSG00000224389	1.41492892937343
ENSG00000139344	1.41270528775874
ENSG00000100889	1.4088447254727
ENSG00000186115	1.40846554237831
ENSG00000111713	1.40789477758752
ENSG00000244207	1.39795169192398
ENSG00000254416	1.39729980255385
ENSG00000230115	1.3962328790408
ENSG00000126522	1.3958793393562
ENSG00000249487	1.39546476434912
ENSG00000047457	1.38827574112855
ENSG00000166856	1.38322105420424
ENSG00000120053	1.3801127484556
ENSG00000169692	1.37868331006187
ENSG00000184999	1.37736203213221
ENSG00000205683	1.37723841778494
ENSG00000184361	1.37607699416675
ENSG00000176974	1.37178047960208
ENSG00000110245	1.37071434589441
ENSG00000168746	1.37033374902562
ENSG00000225062	1.36693713874827
ENSG00000182902	1.3657300002574
ENSG00000164161	1.36519259415651
ENSG00000205669	1.36346520860895
ENSG00000159403	1.36166794763719
ENSG00000122971	1.36142586308088
ENSG00000167103	1.35947772691539
ENSG00000147647	1.35797117262773
ENSG00000241490	1.35787705771831
ENSG00000145708	1.35725040007196
ENSG00000169040	1.35537391698669
ENSG00000162460	1.35378531883065
ENSG00000160282	1.35237032096859
ENSG00000165471	1.3515202522663
ENSG00000133488	1.35039576764541
ENSG00000217442	1.35038039688635
ENSG00000255986	1.35027826178168
ENSG00000171385	1.34978436375816
ENSG00000250479	1.34910392416111
ENSG00000273607	1.34910392416111
ENSG00000197893	1.33975857021464
ENSG00000233151	1.33916301208035
ENSG00000112293	1.33866722082846
ENSG00000137880	1.33807882541542
ENSG00000224145	1.33788695853198
ENSG00000230613	1.33592410806985
ENSG00000237037	1.33562392893637
ENSG00000235905	1.33477931173394
ENSG00000277101	1.33160640035043
ENSG00000140107	1.33024483575418
ENSG00000196502	1.33010874896165
ENSG00000146233	1.32725922583966
ENSG00000215483	1.32615340463091
ENSG00000112494	1.32565844471927
ENSG00000100505	1.32523248139573
ENSG00000107864	1.32522175725648
ENSG00000151948	1.32338950599046
ENSG00000144035	1.32316178974471
ENSG00000215644	1.32274299136207
ENSG00000114790	1.32102988393167
ENSG00000005421	1.32099086285568
ENSG00000112319	1.31928679569482
ENSG00000152254	1.31704599464899
ENSG00000130812	1.31663760060277
ENSG00000215845	1.31392854864501
ENSG00000166415	1.3132116720964
ENSG00000214827	1.3105554697329
ENSG00000116690	1.31034841758763
ENSG00000198417	1.3079692069229
ENSG00000156222	1.306455637975
ENSG00000146166	1.30455427810034
ENSG00000118514	1.30393794131895
ENSG00000105784	1.30176563779336
ENSG00000274286	1.29699126044082
ENSG00000196166	1.29500268173986
ENSG00000182154	1.29432772706033
ENSG00000229314	1.29432400639098
ENSG00000174358	1.2935972665757
ENSG00000123454	1.29340705888509
ENSG00000165215	1.29307917014919
ENSG00000186094	1.29206138659733
ENSG00000179774	1.29043273163712
ENSG00000250420	1.2898359853846
ENSG00000274391	1.28785442743737
ENSG00000184012	1.28675635025607
ENSG00000148702	1.28548230865248
ENSG00000197721	1.28281612811464
ENSG00000112964	1.28277969673362
ENSG00000259881	1.28199072282681
ENSG00000196169	1.28107347067502
ENSG00000146147	1.28007866040607
ENSG00000170458	1.27971789523764
ENSG00000172782	1.27933784998162
ENSG00000121207	1.27844019539598
ENSG00000205106	1.27840447473736
ENSG00000144481	1.27816810354115
ENSG00000138315	1.27478502677375
ENSG00000263082	1.27231748433968
ENSG00000171236	1.27071486123935
ENSG00000058404	1.26672569692076
ENSG00000184434	1.26486221192512
ENSG00000135144	1.26466866507191
ENSG00000184731	1.26415582452387
ENSG00000158077	1.26390265533707
ENSG00000111249	1.25906905483673
ENSG00000150787	1.25823024270272
ENSG00000134365	1.25745651353639
ENSG00000109794	1.25669651082837
ENSG00000158104	1.25610733131444
ENSG00000108551	1.2556547571194
ENSG00000134042	1.24914739994238
ENSG00000114812	1.24895406873683
ENSG00000178075	1.24573308736482
ENSG00000184611	1.24571306894553
ENSG00000154914	1.24323043889333
ENSG00000121690	1.24285932021532
ENSG00000074416	1.24148839921224
ENSG00000243955	1.24086375056523
ENSG00000265758	1.24025854790611
ENSG00000130222	1.23865547066594
ENSG00000162551	1.23718456656646
ENSG00000237372	1.2366246901268
ENSG00000087237	1.23578919827399
ENSG00000123453	1.23540800961409
ENSG00000169764	1.23375449088181
ENSG00000203859	1.23239817723392
ENSG00000054938	1.23055832209238
ENSG00000182156	1.2290030868509
ENSG00000149131	1.22852477482677
ENSG00000145945	1.22802860594148
ENSG00000188396	1.22647946656347
ENSG00000257283	1.22626905536523
ENSG00000110887	1.22613384509426
ENSG00000081041	1.22438139656805
ENSG00000182704	1.22297904939617
ENSG00000127884	1.22247731284493
ENSG00000156413	1.22076006364882
ENSG00000160870	1.22023454790966
ENSG00000106993	1.21903564720988
ENSG00000196433	1.21356212675874
ENSG00000137384	1.21345992112079
ENSG00000134873	1.21342685304839
ENSG00000207926	1.21088854435182
ENSG00000158716	1.21075596931776
ENSG00000166401	1.2101819167439
ENSG00000253549	1.20787782179038
ENSG00000214872	1.20693271294217
ENSG00000172828	1.20504600211051
ENSG00000229356	1.20445517442613
ENSG00000188037	1.20394288387377
ENSG00000100558	1.20198767889779
ENSG00000109576	1.20180522941031
ENSG00000182712	1.20023856328696
ENSG00000183230	1.19956539950832
ENSG00000105607	1.19756940674348
ENSG00000112992	1.19721971368127
ENSG00000105835	1.19554750689048
ENSG00000132938	1.19224768507768
ENSG00000106258	1.1910201761015
ENSG00000186480	1.19089993512581
ENSG00000168237	1.19017883205604
ENSG00000163421	1.18912100605906
ENSG00000100033	1.18904383188276
ENSG00000238097	1.18877862068377
ENSG00000100003	1.1876482338352
ENSG00000111199	1.1875088676641
ENSG00000197114	1.18472259976508
ENSG00000171714	1.18385106187448
ENSG00000125246	1.183719842358
ENSG00000106689	1.18321632848931
ENSG00000133027	1.18318317857913
ENSG00000139914	1.18234470580045
ENSG00000110628	1.18166019865069
ENSG00000160862	1.18132526499494
ENSG00000184564	1.17954582132943
ENSG00000228278	1.17772182382013
ENSG00000241935	1.17727962393118
ENSG00000255435	1.17695007013208
ENSG00000243694	1.1768962236882
ENSG00000227147	1.17566296959544
ENSG00000179761	1.17438201570546
ENSG00000114547	1.17375952605477
ENSG00000110723	1.17352464715151
ENSG00000143257	1.16889795630877
ENSG00000055955	1.16887095632072
ENSG00000171234	1.16870021864944
ENSG00000154153	1.16808539972172
ENSG00000145476	1.16769592240623
ENSG00000115738	1.16750419795674
ENSG00000253819	1.164802936756
ENSG00000115138	1.16475987600064
ENSG00000231422	1.16355469779062
ENSG00000214851	1.16229556951912
ENSG00000134463	1.1622505211819
ENSG00000246082	1.16217465238376
ENSG00000246985	1.16104996064956
ENSG00000171790	1.16051180122459
ENSG00000168070	1.15915365255244
ENSG00000118520	1.15671972933396
ENSG00000234647	1.15548611631047
ENSG00000122121	1.15529778098029
ENSG00000126759	1.154681349459
ENSG00000163874	1.15365736994851
ENSG00000169083	1.14770753266911
ENSG00000110680	1.14763639658043
ENSG00000183549	1.14744196150409
ENSG00000178826	1.14724947935872
ENSG00000237732	1.14636277978356
ENSG00000198535	1.14527399358935
ENSG00000224212	1.14491500201285
ENSG00000236882	1.1445827985276
ENSG00000169085	1.14375489592755
ENSG00000115423	1.14232238004781
ENSG00000171772	1.14191521504338
ENSG00000227634	1.14143351797405
ENSG00000036672	1.1413848964899
ENSG00000041515	1.14074114549311
ENSG00000282848	1.14074114549311
ENSG00000141441	1.13976433436748
ENSG00000166833	1.13891647526966
ENSG00000184374	1.13839754129325
ENSG00000263724	1.13742719925658
ENSG00000283263	1.1372132933357
ENSG00000136371	1.13707629528959
ENSG00000165272	1.13616851045388
ENSG00000164099	1.13583689248443
ENSG00000163959	1.13521959899924
ENSG00000185187	1.13417513631331
ENSG00000140470	1.132635982468
ENSG00000156110	1.13242204526568
ENSG00000123838	1.13209013874678
ENSG00000251533	1.13154749675425
ENSG00000235715	1.13138442115927
ENSG00000181123	1.1308245598176
ENSG00000113492	1.13054286445643
ENSG00000178821	1.13049534316059
ENSG00000130368	1.12539353809965
ENSG00000100170	1.12463494550613
ENSG00000118271	1.12330993955043
ENSG00000162543	1.12213752765112
ENSG00000009765	1.12211995272689
ENSG00000189134	1.12179228345343
ENSG00000167315	1.12031221736928
ENSG00000213071	1.11948564516859
ENSG00000266964	1.11756697211871
ENSG00000180346	1.11751462240252
ENSG00000205837	1.11542623124469
ENSG00000066468	1.11371417995814
ENSG00000107282	1.11304534476373
ENSG00000235214	1.11270542767046
ENSG00000256560	1.11217673602841
ENSG00000119711	1.11132095641597
ENSG00000235961	1.11128220840677
ENSG00000117601	1.11125540857076
ENSG00000134470	1.1111211868603
ENSG00000277639	1.11030541291546
ENSG00000198520	1.11003043076802
ENSG00000231133	1.10952602131462
ENSG00000281207	1.10937387131835
ENSG00000187416	1.108667768976
ENSG00000178814	1.10857573951053
ENSG00000134343	1.10664941335194
ENSG00000181541	1.10628359859323
ENSG00000183048	1.10530000764209
ENSG00000114200	1.10445441278262
ENSG00000151014	1.10428880402573
ENSG00000146085	1.10387120544592
ENSG00000170500	1.10386573440761
ENSG00000115919	1.1033476317275
ENSG00000131620	1.10071059719951
ENSG00000187045	1.10036660703743
ENSG00000136928	1.09961536218303
ENSG00000146521	1.0966541475384
ENSG00000137959	1.09502817479304
ENSG00000106804	1.09386667556451
ENSG00000163464	1.09336056786248
ENSG00000003989	1.09315395884585
ENSG00000152990	1.09310945403727
ENSG00000239445	1.09240797632468
ENSG00000179520	1.0889754815632
ENSG00000203886	1.08799499454274
ENSG00000142168	1.08444236534165
ENSG00000267278	1.0824087471415
ENSG00000117228	1.08109497143417
ENSG00000135525	1.07975918143403
ENSG00000189419	1.0783321546802
ENSG00000207652	1.07791100220864
ENSG00000171954	1.07779463746743
ENSG00000116678	1.07527385517163
ENSG00000151726	1.07504284697644
ENSG00000074276	1.07494353342595
ENSG00000259370	1.07487611939321
ENSG00000172340	1.07444123604873
ENSG00000171766	1.07438804716454
ENSG00000072506	1.07381718080854
ENSG00000224051	1.07314568682559
ENSG00000135114	1.07252693321045
ENSG00000134240	1.07119611708045
ENSG00000118777	1.070962576915
ENSG00000140876	1.07047513792778
ENSG00000168874	1.06936590688089
ENSG00000125968	1.06928297387759
ENSG00000128311	1.06779342760228
ENSG00000183304	1.06772215314687
ENSG00000101892	1.06717116731162
ENSG00000231574	1.06710581983831
ENSG00000281775	1.06408895123865
ENSG00000235910	1.06369534577205
ENSG00000070526	1.06308301012848
ENSG00000230102	1.06280044437127
ENSG00000168234	1.06194305829201
ENSG00000180871	1.06133097696238
ENSG00000182326	1.06054442082713
ENSG00000157379	1.06047630819693
ENSG00000244791	1.06021418341174
ENSG00000110063	1.0598584046286
ENSG00000179636	1.05857430933539
ENSG00000277808	1.05803304049028
ENSG00000106538	1.05796383221588
ENSG00000164619	1.05788590951995
ENSG00000124003	1.05762226269943
ENSG00000128918	1.05572607555535
ENSG00000275410	1.05541799811087
ENSG00000184232	1.05540814256407
ENSG00000116991	1.0545683522876
ENSG00000174885	1.05380823548068
ENSG00000135220	1.05355316263435
ENSG00000278216	1.05355316263435
ENSG00000242048	1.05316266556894
ENSG00000110243	1.05249132936811
ENSG00000106686	1.05052140018004
ENSG00000144230	1.05002696521176
ENSG00000002933	1.05001784204488
ENSG00000124299	1.04930879945572
ENSG00000102743	1.04868786662526
ENSG00000021852	1.0483700964811
ENSG00000250564	1.0478775040176
ENSG00000104883	1.04750122541339
ENSG00000100024	1.04740098777232
ENSG00000171989	1.04566673526255
ENSG00000121691	1.0455074400381
ENSG00000159261	1.04505431261104
ENSG00000157131	1.04349744204202
ENSG00000243649	1.04291148242554
ENSG00000160323	1.03864294414858
ENSG00000281244	1.03864294414858
ENSG00000171903	1.03835519180739
ENSG00000115042	1.03810177936879
ENSG00000225756	1.03686134400424
ENSG00000140284	1.03657361597137
ENSG00000128185	1.03586282695135
ENSG00000224721	1.03467971531816
ENSG00000170379	1.03445487208572
ENSG00000125787	1.03347035743964
ENSG00000167588	1.03190525167059
ENSG00000149476	1.03169682061162
ENSG00000116183	1.03165705495992
ENSG00000203989	1.02902884157746
ENSG00000253276	1.02838687212796
ENSG00000136052	1.02786731941079
ENSG00000064225	1.02727257573003
ENSG00000138646	1.02508671183461
ENSG00000036473	1.02361319361038
ENSG00000278823	1.02345524061973
ENSG00000009724	1.0224120237168
ENSG00000266258	1.022284852428
ENSG00000138792	1.02211002529354
ENSG00000164626	1.02175866858887
ENSG00000231852	1.02039068397765
ENSG00000270231	1.02020753639917
ENSG00000076555	1.01928817353849
ENSG00000205403	1.01902827273848
ENSG00000102967	1.01777914259804
ENSG00000110046	1.01709443969471
ENSG00000181830	1.01597204102005
ENSG00000084453	1.01279164954226
ENSG00000132837	1.01195239504731
ENSG00000214274	1.01154682727265
ENSG00000178722	1.01030970478392
ENSG00000162881	1.01017541979688
ENSG00000241058	1.00970022136303
ENSG00000102387	1.00965270120322
ENSG00000203995	1.00930892531537
ENSG00000120158	1.00825491436706
ENSG00000125730	1.00684022495466
ENSG00000184517	1.00530593886781
ENSG00000080910	1.00424845701136
ENSG00000114638	1.00366163506442
ENSG00000112294	1.00312203158643
ENSG00000121351	1.00188024355359
ENSG00000118137	1.00120035588284
ENSG00000273259	1.00068195289547
ENSG00000276497	1.00052476816834
ENSG00000072133	1.00040733844627
ENSG00000136026	-1.00074626905989
ENSG00000137809	-1.00083293025444
ENSG00000128274	-1.00093151998899
ENSG00000141579	-1.00112404877954
ENSG00000110900	-1.00182965036857
ENSG00000166707	-1.00233562463558
ENSG00000080007	-1.00238182742456
ENSG00000127083	-1.00250611045383
ENSG00000113140	-1.0032246965975
ENSG00000091482	-1.00396283987052
ENSG00000108797	-1.00616935825336
ENSG00000136378	-1.0062437534082
ENSG00000180139	-1.00675207158653
ENSG00000171495	-1.00689344949284
ENSG00000152127	-1.00704079232024
ENSG00000086717	-1.00717404957375
ENSG00000144935	-1.00724249252014
ENSG00000107611	-1.00726501026829
ENSG00000231918	-1.00867399465631
ENSG00000147650	-1.00927545605872
ENSG00000138650	-1.01138136206623
ENSG00000114646	-1.01418611387147
ENSG00000138119	-1.01427066696548
ENSG00000174059	-1.01439691749126
ENSG00000164736	-1.01615003390158
ENSG00000175352	-1.01658235961166
ENSG00000100271	-1.01769961548074
ENSG00000182732	-1.02009009588896
ENSG00000047648	-1.02026120883977
ENSG00000229619	-1.02061230853231
ENSG00000124721	-1.02098188037789
ENSG00000199036	-1.02115601632302
ENSG00000261040	-1.02126623049455
ENSG00000071575	-1.02127310207875
ENSG00000112972	-1.02138167080967
ENSG00000113657	-1.02147375560423
ENSG00000196924	-1.02149361478298
ENSG00000151617	-1.02186265596385
ENSG00000131981	-1.02435946260154
ENSG00000088280	-1.02534353563053
ENSG00000282854	-1.02534353563053
ENSG00000128656	-1.026820360119
ENSG00000198933	-1.02737316982878
ENSG00000144893	-1.02766786176465
ENSG00000229847	-1.02803809078654
ENSG00000183762	-1.02867697273849
ENSG00000163171	-1.02921417126718
ENSG00000125780	-1.0292315963095
ENSG00000165194	-1.02983167888942
ENSG00000146250	-1.02987362994207
ENSG00000143515	-1.03104491159334
ENSG00000166147	-1.03160494967104
ENSG00000170801	-1.03215406995827
ENSG00000134775	-1.03216743863209
ENSG00000105281	-1.03228515215404
ENSG00000249859	-1.03250111319103
ENSG00000154096	-1.03290829176493
ENSG00000184916	-1.0334058616322
ENSG00000170921	-1.03431870758404
ENSG00000198756	-1.03470509938342
ENSG00000167552	-1.03509323806049
ENSG00000050555	-1.03579863208735
ENSG00000149591	-1.03634645483011
ENSG00000173208	-1.03637530537036
ENSG00000136929	-1.0363802383181
ENSG00000124613	-1.03691370884555
ENSG00000276495	-1.03712813805955
ENSG00000169992	-1.03744677097226
ENSG00000136943	-1.03758896674001
ENSG00000118523	-1.03829411590713
ENSG00000225141	-1.03901191484505
ENSG00000227122	-1.03901191484505
ENSG00000073282	-1.04025603564081
ENSG00000150636	-1.04175268020536
ENSG00000067225	-1.04256268893042
ENSG00000072422	-1.04338919233315
ENSG00000155966	-1.04509031608648
ENSG00000159625	-1.04596424434739
ENSG00000196376	-1.04692815017232
ENSG00000228350	-1.04696113453372
ENSG00000167693	-1.04712580290411
ENSG00000109113	-1.04752903312111
ENSG00000112210	-1.04796790866384
ENSG00000113749	-1.04931628796054
ENSG00000079931	-1.05069075907718
ENSG00000188613	-1.0517115231098
ENSG00000197301	-1.05186192349236
ENSG00000115840	-1.05237900775717
ENSG00000153012	-1.0526051241613
ENSG00000102302	-1.05293685922254
ENSG00000169696	-1.05459474904416
ENSG00000174099	-1.05488395425108
ENSG00000084731	-1.05523018902725
ENSG00000168209	-1.05533245778572
ENSG00000197959	-1.05538146021111
ENSG00000128567	-1.05677249499411
ENSG00000167680	-1.05743460811315
ENSG00000138801	-1.05878451964942
ENSG00000225697	-1.05928464552393
ENSG00000185052	-1.05983619086062
ENSG00000204381	-1.05997451822688
ENSG00000164035	-1.06132437600426
ENSG00000049323	-1.06188764408807
ENSG00000141040	-1.06191287173536
ENSG00000139329	-1.06272380374991
ENSG00000171310	-1.06324824999398
ENSG00000227036	-1.06504524632635
ENSG00000114120	-1.06510284612369
ENSG00000167779	-1.06850045665378
ENSG00000171320	-1.06916358502
ENSG00000244227	-1.06968809909402
ENSG00000071205	-1.07002817350301
ENSG00000002746	-1.0709291775891
ENSG00000197457	-1.07192932012595
ENSG00000082196	-1.07274763764788
ENSG00000160539	-1.07398281940504
ENSG00000157570	-1.07425666352789
ENSG00000198881	-1.07524307708964
ENSG00000077152	-1.07598528295877
ENSG00000125851	-1.07641489356394
ENSG00000142694	-1.07764118131357
ENSG00000130294	-1.07925905672741
ENSG00000164638	-1.08027043150735
ENSG00000012232	-1.08089348167974
ENSG00000132205	-1.08154647291424
ENSG00000082175	-1.08250577981716
ENSG00000163736	-1.08335363101123
ENSG00000119632	-1.08348145366295
ENSG00000276879	-1.08348145366295
ENSG00000171016	-1.08396203052352
