genes	GSE151347
ENSG00000230524	2.92069084811295
ENSG00000118434	2.91091896347539
ENSG00000011677	2.8999069865284
ENSG00000138759	2.89725507690368
ENSG00000175471	2.89515442521044
ENSG00000149295	2.89428178752273
ENSG00000130768	2.89413848212892
ENSG00000105997	2.89317139929888
ENSG00000150556	2.88409641341761
ENSG00000186193	2.87592361018673
ENSG00000147889	2.86789768519903
ENSG00000133063	2.86320908577698
ENSG00000100078	2.86179879113591
ENSG00000185523	2.85886288108502
ENSG00000143228	2.8494699836689
ENSG00000166863	2.82643558258603
ENSG00000273003	2.8252273025496
ENSG00000101003	2.82403058410021
ENSG00000100625	2.82259425009347
ENSG00000232560	2.8217974985704
ENSG00000112742	2.81453468485585
ENSG00000242265	2.81299783993737
ENSG00000196866	2.81286658526759
ENSG00000102109	2.81061644524648
ENSG00000131747	2.81056847417796
ENSG00000175832	2.80882466737971
ENSG00000115596	2.80654990215152
ENSG00000166851	2.79313550986391
ENSG00000128045	2.79274424169328
ENSG00000110881	2.78667826198254
ENSG00000101057	2.78366951704039
ENSG00000196517	2.78185564170144
ENSG00000225383	2.77923439090326
ENSG00000165695	2.77549901464228
ENSG00000170577	2.77333030632373
ENSG00000089101	2.76541415573742
ENSG00000226673	2.76501090032244
ENSG00000214491	2.76219961826559
ENSG00000177602	2.75991460795181
ENSG00000164283	2.75974164163326
ENSG00000132164	2.75304154467779
ENSG00000267280	2.74499519543888
ENSG00000090382	2.73797476052228
ENSG00000186197	2.73774874806345
ENSG00000002745	2.73716470319986
ENSG00000120457	2.73667002511242
ENSG00000228623	2.73089066166308
ENSG00000159164	2.7307287943677
ENSG00000140534	2.72361420923211
ENSG00000002746	2.72067192440972
ENSG00000177181	2.7159972411903
ENSG00000178999	2.71352358204336
ENSG00000155511	2.71062017700713
ENSG00000103742	2.7068987350022
ENSG00000198569	2.70388887401898
ENSG00000177679	2.70277885386561
ENSG00000117650	2.70216146417898
ENSG00000174371	2.68942599393141
ENSG00000182575	2.68942168596446
ENSG00000167513	2.68326559245617
ENSG00000169676	2.68025498956157
ENSG00000148204	2.67953457706234
ENSG00000080644	2.67843546888521
ENSG00000171388	2.67739121143457
ENSG00000136999	2.66983774409729
ENSG00000262772	2.66895878522144
ENSG00000155011	2.66357883636707
ENSG00000126787	2.6607642692282
ENSG00000185269	2.66033370909982
ENSG00000268654	2.65453869084486
ENSG00000250742	2.65324432810924
ENSG00000115828	2.65189443054415
ENSG00000177511	2.64791866171864
ENSG00000165905	2.64720780238372
ENSG00000100473	2.64717184247157
ENSG00000181019	2.64523160831975
ENSG00000167771	2.64152379901482
ENSG00000149654	2.63999173392351
ENSG00000101447	2.63946006895071
ENSG00000196611	2.6387895612246
ENSG00000254726	2.63303613262928
ENSG00000178773	2.63025765064609
ENSG00000064787	2.62998437284553
ENSG00000021645	2.62748163340547
ENSG00000114279	2.62392784976795
ENSG00000011426	2.62381133901316
ENSG00000137825	2.62360298423271
ENSG00000198758	2.61890761424674
ENSG00000112655	2.6186583503769
ENSG00000043355	2.60754723385305
ENSG00000114805	2.6052150267095
ENSG00000238062	2.60011648073833
ENSG00000235029	2.59702306082217
ENSG00000081248	2.59564952567955
ENSG00000077152	2.59441402699346
ENSG00000173894	2.59032801477935
ENSG00000117399	2.5827266006243
ENSG00000158402	2.5811741353764
ENSG00000197757	2.57718036061663
ENSG00000214548	2.57672952645103
ENSG00000088538	2.57137028541591
ENSG00000162738	2.56654250947765
ENSG00000172318	2.56523228939522
ENSG00000272573	2.55367811817941
ENSG00000104549	2.54850179143418
ENSG00000144355	2.54504862544417
ENSG00000143476	2.54245161094285
ENSG00000185518	2.53991747202155
ENSG00000169855	2.5391662952358
ENSG00000099953	2.52742014224085
ENSG00000275365	2.52742014224085
ENSG00000168743	2.52634754209702
ENSG00000246363	2.52182692210371
ENSG00000224189	2.51839271332906
ENSG00000277224	2.51712634717821
ENSG00000173762	2.51664618801255
ENSG00000263464	2.51520529202176
ENSG00000179593	2.51417440951547
ENSG00000184368	2.5126240435184
ENSG00000091482	2.51042965579566
ENSG00000168646	2.50926447447333
ENSG00000135324	2.49648397124321
ENSG00000232541	2.49408418749454
ENSG00000108813	2.49099621746758
ENSG00000168268	2.48762370439511
ENSG00000184661	2.48521762788994
ENSG00000140807	2.48432449959802
ENSG00000152583	2.48146386869279
ENSG00000145198	2.47951941355951
ENSG00000178965	2.4794919760151
ENSG00000024526	2.47822633122333
ENSG00000234996	2.47533351834088
ENSG00000231638	2.4739618524566
ENSG00000136931	2.47226627206559
ENSG00000139055	2.47060218016092
ENSG00000170166	2.46939552902991
ENSG00000151012	2.46863514760247
ENSG00000183780	2.46720823670402
ENSG00000233673	2.46575380408802
ENSG00000244184	2.45752592856758
ENSG00000137273	2.45532403400734
ENSG00000164509	2.4507373544928
ENSG00000134057	2.4503559020151
ENSG00000181617	2.44780841164757
ENSG00000101282	2.44325134719259
ENSG00000164946	2.441850061601
ENSG00000274997	2.44176330955312
ENSG00000112984	2.44133913765217
ENSG00000168671	2.44064970939982
ENSG00000188176	2.44011006970317
ENSG00000133169	2.43979173815794
ENSG00000167210	2.43155844783584
ENSG00000276966	2.43104218798227
ENSG00000275004	2.4298577456703
ENSG00000277421	2.4298577456703
ENSG00000279208	2.42201982555306
ENSG00000158560	2.41406635550187
ENSG00000108825	2.41240304744097
ENSG00000227801	2.40978759019081
ENSG00000130700	2.40866875542001
ENSG00000035499	2.4066225538857
ENSG00000270885	2.40653536286321
ENSG00000154920	2.40584931637972
ENSG00000233729	2.4015834327283
ENSG00000260230	2.40153719216482
ENSG00000017483	2.40101726201456
ENSG00000267128	2.39876626126281
ENSG00000185105	2.39865127502254
ENSG00000147481	2.39321481617408
ENSG00000261150	2.39051931796867
ENSG00000142149	2.38508698728364
ENSG00000174938	2.38204082126288
ENSG00000269699	2.3812474562319
ENSG00000168060	2.38066358465658
ENSG00000249574	2.37986728955596
ENSG00000202538	2.37477577000257
ENSG00000228376	2.3712854080313
ENSG00000168078	2.37122874871519
ENSG00000169679	2.36943912779755
ENSG00000088340	2.36667530745909
ENSG00000175497	2.36656909585576
ENSG00000117122	2.3559736789484
ENSG00000072422	2.35471733410588
ENSG00000223699	2.34699490053693
ENSG00000225930	2.3464961412376
ENSG00000180537	2.34534261500875
ENSG00000198756	2.34523525303796
ENSG00000172031	2.34305270909445
ENSG00000164045	2.34225190014508
ENSG00000255120	2.34113350486773
ENSG00000165181	2.33979886421585
ENSG00000049089	2.33906733568951
ENSG00000131650	2.33855828405938
ENSG00000281453	2.33772817069805
ENSG00000198826	2.33497087891869
ENSG00000139292	2.33375705552673
ENSG00000254233	2.33201491995547
ENSG00000189056	2.32819727442803
ENSG00000157570	2.32299442684546
ENSG00000136231	2.32220224064386
ENSG00000116017	2.32184766192368
ENSG00000265787	2.3216569917777
ENSG00000196208	2.31691095267178
ENSG00000186185	2.31205402884846
ENSG00000278195	2.31180229638496
ENSG00000274253	2.31167898848652
ENSG00000276043	2.30929984147401
ENSG00000148773	2.30891734820325
ENSG00000259666	2.305945971118
ENSG00000164379	2.30429302212672
ENSG00000156509	2.28830753186269
ENSG00000226031	2.28507192985134
ENSG00000204623	2.28482113011381
ENSG00000229901	2.28373180444632
ENSG00000281876	2.28373180444632
ENSG00000241186	2.2830944501807
ENSG00000178015	2.27342062008541
ENSG00000273983	2.27190837832305
ENSG00000111206	2.27172924220072
ENSG00000270379	2.27121726877117
ENSG00000276986	2.27121726877117
ENSG00000083720	2.26769335415013
ENSG00000152779	2.26699367317696
ENSG00000185480	2.25871754202038
ENSG00000223403	2.25744244078427
ENSG00000144485	2.25663102752231
ENSG00000157456	2.2517774584501
ENSG00000172986	2.25021038281552
ENSG00000089685	2.25020983641877
ENSG00000165730	2.24977013226872
ENSG00000182389	2.24615527139341
ENSG00000175946	2.24443136025866
ENSG00000132321	2.24436665723789
ENSG00000264425	2.24379232370946
ENSG00000006118	2.24306259344129
ENSG00000127863	2.24251375179283
ENSG00000159625	2.24130057427033
ENSG00000226337	2.2384285463605
ENSG00000100290	2.23493890350689
ENSG00000119283	2.22877766179412
ENSG00000160963	2.22868541864815
ENSG00000280610	2.2258602196258
ENSG00000163808	2.22470759195653
ENSG00000162676	2.22256476754056
ENSG00000095970	2.22138708003475
ENSG00000138778	2.22083661703437
ENSG00000175344	2.22014456169501
ENSG00000105290	2.21906187665153
ENSG00000156970	2.21902579965244
ENSG00000260428	2.21839203451736
ENSG00000151136	2.21504063241469
ENSG00000223802	2.21382394019538
ENSG00000142945	2.21356511960259
ENSG00000111247	2.21277492860585
ENSG00000125378	2.2125041234848
ENSG00000225328	2.21151247998437
ENSG00000112559	2.21090019000839
ENSG00000177133	2.20916134040168
ENSG00000140451	2.20685579881692
ENSG00000227906	2.19937491917087
ENSG00000204366	2.19861377808725
ENSG00000234852	2.19861377808725
ENSG00000237900	2.19861377808725
ENSG00000135097	2.19542792184591
ENSG00000163535	2.19173568579966
ENSG00000165480	2.19081444412648
ENSG00000124657	2.1904263398068
ENSG00000146670	2.18955643131925
ENSG00000164611	2.18650510326227
ENSG00000087586	2.18493054105471
ENSG00000198203	2.18377900526656
ENSG00000184828	2.17877793933165
ENSG00000100526	2.17792721472798
ENSG00000198300	2.17512701751904
ENSG00000021300	2.17438712745862
ENSG00000185053	2.17376196569286
ENSG00000135773	2.17193962108893
ENSG00000265688	2.1719370221064
ENSG00000184515	2.16793219259413
ENSG00000235770	2.16231261516525
ENSG00000134690	2.15715180198505
ENSG00000169306	2.15159142786878
ENSG00000223752	2.14967814068153
ENSG00000214290	2.14844514819329
ENSG00000211448	2.14828928306568
ENSG00000128298	2.14760557041446
ENSG00000170312	2.14652034483341
ENSG00000273802	2.14530735638897
ENSG00000110195	2.14297203248078
ENSG00000165304	2.14102357465474
ENSG00000115085	2.13890038327652
ENSG00000101412	2.1380963080776
ENSG00000079101	2.1362611122918
ENSG00000172461	2.13446066609558
ENSG00000235098	2.13323997964581
ENSG00000152642	2.13191549291326
ENSG00000133878	2.1251177863772
ENSG00000160767	2.12465027751523
ENSG00000183763	2.12356149328345
ENSG00000164270	2.12277538865403
ENSG00000232527	2.11552080863604
ENSG00000262666	2.11515022897617
ENSG00000158106	2.11375633408836
ENSG00000085999	2.11368244424694
ENSG00000196132	2.11191543011511
ENSG00000276876	2.11191543011511
ENSG00000167525	2.10722286465414
ENSG00000073111	2.10526880108703
ENSG00000232677	2.10516205159805
ENSG00000115163	2.10460901024632
ENSG00000090889	2.10434996825646
ENSG00000135451	2.10205072281889
ENSG00000214039	2.09921378291061
ENSG00000165821	2.09491590554831
ENSG00000125864	2.09237270065936
ENSG00000119227	2.09179522046854
ENSG00000231918	2.08569325172599
ENSG00000197122	2.07393089596895
ENSG00000154839	2.07250214613178
ENSG00000262634	2.07250214613178
ENSG00000161800	2.06930114403976
ENSG00000182379	2.0662130590391
ENSG00000221890	2.06284658902548
ENSG00000273529	2.06092581725372
ENSG00000226965	2.05768321651904
ENSG00000147655	2.05498135933086
ENSG00000119888	2.05417973966599
ENSG00000154269	2.05249085347934
ENSG00000206376	2.04735265221717
ENSG00000109674	2.0464343695008
ENSG00000259823	2.04586494393446
ENSG00000264370	2.04437578211713
ENSG00000100985	2.04382520176969
ENSG00000164683	2.04071858694724
ENSG00000263513	2.0383267154544
ENSG00000159618	2.03815295549341
ENSG00000138336	2.03697474518938
ENSG00000173947	2.03628755989026
ENSG00000224137	2.03619604870646
ENSG00000088325	2.03326489735901
ENSG00000155980	2.0305221322881
ENSG00000128268	2.02952756741217
ENSG00000277758	2.02886337516713
ENSG00000223393	2.02756975613114
ENSG00000142513	2.02294916515875
ENSG00000223776	2.02292901814385
ENSG00000118193	2.02006896248761
ENSG00000260589	2.01923858328376
ENSG00000255746	2.01787753661409
ENSG00000169607	2.0157419185248
ENSG00000231871	2.01484179511308
ENSG00000183779	2.01275954674813
ENSG00000243449	2.01054464839331
ENSG00000123485	2.0066449737433
ENSG00000235621	2.00650850906656
ENSG00000196811	2.00625226933739
ENSG00000088305	2.00489110190143
ENSG00000121621	2.00427785175368
ENSG00000128310	2.00307406573916
ENSG00000186118	2.00306286329685
ENSG00000092969	2.00142384626774
ENSG00000125046	2.00063342245201
ENSG00000116254	2.00029710266744
ENSG00000094804	1.99463523611043
ENSG00000114268	1.99075896784404
ENSG00000186827	1.98738147193536
ENSG00000132563	1.97944858197013
ENSG00000183798	1.97341118318936
ENSG00000115616	1.9706472978462
ENSG00000109805	1.97031579729875
ENSG00000260249	1.9702541442431
ENSG00000238134	1.9690777600021
ENSG00000232045	1.96842965142371
ENSG00000128408	1.9682265715201
ENSG00000112379	1.96748704833035
ENSG00000173262	1.96699113427122
ENSG00000166165	1.96144693861945
ENSG00000111665	1.96073117319217
ENSG00000120498	1.95850513637083
ENSG00000134028	1.95835138955648
ENSG00000125355	1.95621759558203
ENSG00000251450	1.95057121302105
ENSG00000184260	1.94866484094989
ENSG00000262179	1.94359459549732
ENSG00000103160	1.94301708084433
ENSG00000270882	1.94210501210175
ENSG00000198934	1.94158398524195
ENSG00000225868	1.94035823778828
ENSG00000141314	1.94021758640412
ENSG00000059588	1.93931338341279
ENSG00000170835	1.93889573688131
ENSG00000267751	1.93531616216458
ENSG00000165443	1.9342301233601
ENSG00000175643	1.93186678936734
ENSG00000141756	1.93150085271309
ENSG00000103888	1.92901156830745
ENSG00000267288	1.9284490327136
ENSG00000184489	1.92661380866913
ENSG00000188763	1.92504670408277
ENSG00000062038	1.92471567987332
ENSG00000164171	1.92372175486002
ENSG00000111110	1.92023205072746
ENSG00000143320	1.92001134943366
ENSG00000248668	1.91564323674758
ENSG00000101187	1.91323524912084
ENSG00000233450	1.91223320858131
ENSG00000237649	1.91223320858131
ENSG00000133216	1.91137318019953
ENSG00000129173	1.90864971477771
ENSG00000174326	1.90495264030803
ENSG00000187123	1.90446743027467
ENSG00000266402	1.89790323581082
ENSG00000240045	1.89479188452921
ENSG00000236751	1.89334282412524
ENSG00000107821	1.89144898870141
ENSG00000174469	1.89007503056602
ENSG00000231187	1.88873578607731
ENSG00000188613	1.88723361790462
ENSG00000157827	1.88124072782354
ENSG00000160207	1.88082732084761
ENSG00000077522	1.88009918996746
ENSG00000205363	1.87819127321926
ENSG00000225697	1.87415249871461
ENSG00000276495	1.87035398711265
ENSG00000143494	1.86817705702293
ENSG00000170779	1.86774842811003
ENSG00000259705	1.86763331060144
ENSG00000253661	1.86557446719965
ENSG00000187244	1.86361065717434
ENSG00000221716	1.86285504292276
ENSG00000187533	1.86194935743693
ENSG00000282868	1.86194935743693
ENSG00000110799	1.86091971742897
ENSG00000169696	1.86004010930637
ENSG00000160957	1.85934987536205
ENSG00000108375	1.85927685863839
ENSG00000109881	1.85835065441495
ENSG00000114854	1.85829499104614
ENSG00000132749	1.85777268755598
ENSG00000141696	1.85732217558712
ENSG00000119866	1.85708842968513
ENSG00000169385	1.85492123991414
ENSG00000134940	1.85311834361896
ENSG00000158406	1.85281015591733
ENSG00000162062	1.85231015834004
ENSG00000275575	1.85189601940874
ENSG00000173714	1.85020584386508
ENSG00000187730	1.85016398327864
ENSG00000091129	1.84986196431321
ENSG00000171243	1.8464791756622
ENSG00000047617	1.84501395983901
ENSG00000215784	1.8443525411999
ENSG00000230319	1.84413072580395
ENSG00000135821	1.84392871877399
ENSG00000245614	1.84292347695862
ENSG00000198807	1.8414402996008
ENSG00000065328	1.84089096838499
ENSG00000145386	1.8403566036351
ENSG00000237289	1.83762084014639
ENSG00000254654	1.83400242905119
ENSG00000099284	1.83213043145116
ENSG00000124181	1.8319481285108
ENSG00000091409	1.8302545681563
ENSG00000068489	1.82926510756475
ENSG00000203288	1.82872280682842
ENSG00000073792	1.8282807694868
ENSG00000053108	1.82560378676059
ENSG00000079215	1.82346392671223
ENSG00000128266	1.81906087110972
ENSG00000142621	1.81715368758231
ENSG00000135253	1.81470232176007
ENSG00000164287	1.81235733396623
ENSG00000162981	1.81215349340359
ENSG00000143126	1.8114014055657
ENSG00000129810	1.81064716270621
ENSG00000187210	1.81056859017317
ENSG00000121152	1.80751707409206
ENSG00000183734	1.80347503283173
ENSG00000277182	1.80245924131008
ENSG00000169862	1.80035408853035
ENSG00000198901	1.79931515687575
ENSG00000196581	1.79701735789683
ENSG00000133665	1.7952264360196
ENSG00000161249	1.79470370038056
ENSG00000196872	1.79092219303334
ENSG00000105011	1.79056011071571
ENSG00000182013	1.78417716013235
ENSG00000119969	1.78340350856505
ENSG00000162769	1.78241105351017
ENSG00000277494	1.78231689332464
ENSG00000170915	1.78224253274397
ENSG00000134569	1.77986377585224
ENSG00000248265	1.77985954115307
ENSG00000182134	1.77670455225831
ENSG00000095587	1.77488168948838
ENSG00000265763	1.77443480913585
ENSG00000259024	1.77356003346393
ENSG00000173991	1.77333901153013
ENSG00000102384	1.77319886055638
ENSG00000151692	1.76860965871681
ENSG00000171208	1.76750417719753
ENSG00000272398	1.7670146344827
ENSG00000142611	1.76688710000702
ENSG00000232977	1.76557014919367
ENSG00000168952	1.7647712573945
ENSG00000075218	1.76170294204655
ENSG00000283486	1.76148796691163
ENSG00000272138	1.75964821118629
ENSG00000166813	1.75958888725724
ENSG00000165891	1.75888157573545
ENSG00000072571	1.75753540686945
ENSG00000243364	1.75637670907918
ENSG00000179873	1.75564577398776
ENSG00000183814	1.75401004921507
ENSG00000178538	1.75362632382334
ENSG00000162409	1.74940127244428
ENSG00000179058	1.7479191678754
ENSG00000116675	1.74269880952062
ENSG00000142731	1.7402289244794
ENSG00000213759	1.74019765728888
ENSG00000173826	1.73921972620967
ENSG00000125434	1.73858059743079
ENSG00000185915	1.73698995654064
ENSG00000130234	1.73616275166408
ENSG00000162849	1.73590126138675
ENSG00000198780	1.73557841053591
ENSG00000167554	1.73284315078574
ENSG00000181690	1.72988745841402
ENSG00000259420	1.72727869389418
ENSG00000189366	1.72574163702654
ENSG00000143632	1.725652512176
ENSG00000162415	1.72465738155307
ENSG00000105647	1.72451370786542
ENSG00000139734	1.72378290087182
ENSG00000136108	1.72350891045436
ENSG00000109501	1.72323184352767
ENSG00000164638	1.7220813869836
ENSG00000050165	1.71985334650143
ENSG00000054219	1.7195406290834
ENSG00000167183	1.71767112996621
ENSG00000160949	1.71636407943771
ENSG00000133710	1.71598923244275
ENSG00000183837	1.7146637824179
ENSG00000175356	1.7115212185737
ENSG00000184486	1.71058055430243
ENSG00000008277	1.71015852237393
ENSG00000127533	1.70762174772777
