"Name","Score"
"SOHLH2",0.000326797385620915
"CYP2A7P1",0.000508905852417303
"REG3A",0.00065359477124183
"DEFA6",0.000980392156862745
"LOC643709",0.00101781170483461
"WIF1",0.00130718954248366
"KRT16P3",0.00152671755725191
"SHISA6",0.00163398692810458
"CST1",0.00196078431372549
"CRPP1",0.00203562340966921
"GABRA3",0.00228758169934641
"SAA1",0.00254452926208651
"FGF3",0.00261437908496732
"PCP4",0.00294117647058823
"RNA5SP334",0.00305343511450382
"SP9",0.00326797385620915
"CYP26A1",0.00356234096692112
"PLSCR5",0.00359477124183007
"ZIC4",0.00392156862745098
"SAA2",0.00407124681933842
"DLX3",0.0042483660130719
"TBX5",0.00457516339869281
"SLITRK3",0.00458015267175572
"HS3ST4",0.00490196078431373
"C2CD4A",0.00508905852417303
"SP7",0.00522875816993464
"PLPPR5",0.00555555555555555
"CYP1A2",0.00559796437659033
"PAX2",0.00588235294117647
"FGF14-IT1",0.00610687022900764
"LHX1",0.00620915032679738
"DKK4",0.0065359477124183
"HSD17B13",0.00661577608142494
"CYP4F29P",0.00686274509803922
"MT1H",0.00712468193384224
"SLC35D3",0.00718954248366013
"EVX1",0.00751633986928105
"FAM83A-AS1",0.00763358778625955
"LIX1",0.00784313725490196
"ROS1",0.00814249363867685
"HOXA11",0.00816993464052288
"SP8",0.00849673202614379
"FCAMR",0.00865139949109415
"TBX5-AS1",0.00882352941176471
"DLX5",0.00915032679738562
"CRYAA2",0.00916030534351145
"ZIC1",0.00947712418300653
"CYP2A7",0.00966921119592875
"TMEM132C",0.00980392156862745
"ODAM",0.0101307189542484
"CYP2B6",0.0101781170483461
"IRX6",0.0104575163398693
"SERTM2",0.0106870229007634
"MATN3",0.0107843137254902
"LINC02178",0.0111111111111111
"TTC36",0.0111959287531807
"TBX4",0.011437908496732
"SAA2-SAA4",0.011704834605598
"MNX1",0.0117647058823529
"DKK1",0.0120915032679739
"CYP2C58P",0.0122137404580153
"LINC00616",0.0124183006535948
"MYH4",0.0127226463104326
"MUCL1",0.0127450980392157
"MSX2",0.0130718954248366
"BCO2",0.0132315521628499
"CYP4F35P",0.0133986928104575
"NAT8L",0.0137254901960784
"CYP2A13",0.0137404580152672
"PAGE4",0.0140522875816994
"LOC101929427",0.0142493638676845
"RFX6",0.0143790849673203
"LINC00237",0.0147058823529412
"CCNG1P1",0.0147582697201018
"NQO1",0.0150326797385621
"CRYAA",0.0152671755725191
"XIRP2",0.015359477124183
"ADAMTS19",0.0156862745098039
"ADH1C",0.0157760814249364
"NHLH2",0.0160130718954248
"LAMA5-AS1",0.0162849872773537
"EDN3",0.0163398692810458
"CSN2",0.0166666666666667
"MT1X",0.016793893129771
"KRTAP3-1",0.0169934640522876
"MT1JP",0.0173027989821883
"TRH",0.0173202614379085
"CHRNA1",0.0176470588235294
"RNU6-339P",0.0178117048346056
"GRPR",0.0179738562091503
"HTR1F",0.0183006535947712
"HMGB1P43",0.0183206106870229
"FZD10",0.0186274509803922
"MT1G",0.0188295165394402
"STRA6",0.0189542483660131
"EVX1-AS",0.019281045751634
"HSD11B1",0.0193384223918575
"PGC",0.0196078431372549
"SDS",0.0198473282442748
"PENK",0.0199346405228758
"SALL3",0.0202614379084967
"UGT1A9",0.0203562340966921
"SEZ6L",0.0205882352941177
"CYP2A6",0.0208651399491094
"FGF20",0.0209150326797386
"CCNO",0.0212418300653595
"THRSP",0.0213740458015267
"DPP10-AS1",0.0215686274509804
"GPAT3",0.021882951653944
"RNA5SP82",0.0218954248366013
"ANKFN1",0.0222222222222222
"EIF3KP2",0.0223918575063613
"KCNU1",0.0225490196078431
"DLX2",0.022875816993464
"MT1E",0.0229007633587786
"IRX5",0.023202614379085
"LINC02153",0.0234096692111959
"ERVMER34-1",0.0235294117647059
"CD8B2",0.0238562091503268
"GSTA2",0.0239185750636132
"MIR205HG",0.0241830065359477
"VNN1",0.0244274809160305
"CCT7P2",0.0245098039215686
"SYT14",0.0248366013071895
"IL1RAPL2",0.0249363867684478
"DLK1",0.0251633986928105
"SLC22A10",0.0254452926208651
"CHGB",0.0254901960784314
"EDDM3A",0.0258169934640523
"SEC14L3",0.0259541984732824
"GABRA4",0.0261437908496732
"PRAMEF33",0.0264631043256997
"PLA2G2E",0.0264705882352941
"LOC440910",0.026797385620915
"SRD5A2",0.0269720101781171
"APCDD1",0.027124183006536
"CACNA1I",0.0274509803921569
"CRP",0.0274809160305344
"MCIDAS",0.0277777777777778
"SLC22A1",0.0279898218829517
"TMEM52B",0.0281045751633987
"AFP",0.0284313725490196
"THSD4-AS1",0.028498727735369
"STRIT1",0.0287581699346405
"CYP2C19",0.0290076335877863
"NKD1",0.0290849673202614
"LINC00636",0.0294117647058823
"RPL7AP53",0.0295165394402036
"SIX1",0.0297385620915033
"ETNPPL",0.0300254452926209
"CCL18",0.0300653594771242
"DHRS2",0.0303921568627451
"NNMT",0.0305343511450382
"CPA6",0.030718954248366
"MT2A",0.0310432569974555
"CDCA7",0.0310457516339869
"GRM3",0.0313725490196078
"CXorf66",0.0315521628498728
"KCNJ9",0.0316993464052288
"GBX2",0.0320261437908497
"GBP7",0.0320610687022901
"SP6",0.0323529411764706
"NRG1",0.0325699745547074
"MNX1-AS1",0.0326797385620915
"TBXT",0.0330065359477124
"UGT1A3",0.0330788804071247
"SLC30A3",0.0333333333333333
"GUCA2B",0.033587786259542
"MMP12",0.0336601307189542
"FOXF2",0.0339869281045752
"UGT2B7",0.0340966921119593
"RASGRF1",0.0343137254901961
"SLC1A1",0.0346055979643766
