	Size	liver_PPI
ClusterID:636	3	3
ClusterID:637	2	1
ClusterID:638	1	0
ClusterID:639	1	0
ClusterID:640	1	0
ClusterID:641	1	0
ClusterID:642	2	1
ClusterID:643	7	14
ClusterID:644	3	2
ClusterID:645	1	0
ClusterID:646	3	2
ClusterID:647	5	8
ClusterID:648	17	62
ClusterID:649	5	7
ClusterID:650	1	0
ClusterID:651	2	1
ClusterID:652	1	0
ClusterID:653	3	3
ClusterID:654	1	0
ClusterID:655	2	1
ClusterID:656	1	0
ClusterID:657	4	6
ClusterID:658	11	25
ClusterID:659	7	18
ClusterID:660	1	0
ClusterID:661	1	0
ClusterID:662	1	0
ClusterID:663	5	8
ClusterID:664	5	7
ClusterID:665	2	1
ClusterID:666	2	1
ClusterID:667	3	3
ClusterID:668	10	31
ClusterID:669	2	1
ClusterID:670	1	0
ClusterID:671	2	1
ClusterID:672	6	11
ClusterID:673	17	102
ClusterID:674	4	3
ClusterID:675	2	1
ClusterID:676	3	2
ClusterID:677	18	115
ClusterID:678	8	22
ClusterID:679	2	1
ClusterID:680	13	45
ClusterID:681	3	3
ClusterID:682	6	7
ClusterID:683	12	24
ClusterID:684	15	83
ClusterID:685	1	0
ClusterID:686	13	59
ClusterID:687	2	1
ClusterID:688	3	2
ClusterID:689	6	6
ClusterID:690	7	12
ClusterID:691	2	1
ClusterID:692	1	0
ClusterID:693	1	0
ClusterID:694	1	0
ClusterID:695	3	3
ClusterID:696	2	1
ClusterID:697	1	0
ClusterID:698	1	0
ClusterID:699	8	18
ClusterID:700	1	0
ClusterID:701	2	1
ClusterID:702	1	0
ClusterID:703	4	4
ClusterID:704	1	0
ClusterID:705	1	0
ClusterID:706	1	0
ClusterID:707	12	41
ClusterID:708	2	1
ClusterID:709	2	1
ClusterID:710	1	0
ClusterID:711	1	0
ClusterID:712	2	1
ClusterID:713	1	0
ClusterID:714	1	0
ClusterID:715	5	4
ClusterID:716	2	1
ClusterID:717	1	0
ClusterID:718	8	10
ClusterID:719	1	0
ClusterID:720	1	0
ClusterID:721	3	2
ClusterID:722	1	0
ClusterID:723	1	0
ClusterID:724	1	0
ClusterID:725	4	6
ClusterID:726	3	3
ClusterID:727	1	0
ClusterID:728	3	2
ClusterID:729	2	1
ClusterID:730	2	1
ClusterID:731	1	0
ClusterID:732	3	2
ClusterID:733	3	2
ClusterID:734	14	69
ClusterID:735	3	3
ClusterID:736	4	3
ClusterID:737	3	2
ClusterID:738	12	41
ClusterID:739	2	1
ClusterID:740	19	72
ClusterID:741	3	3
ClusterID:742	3	3
ClusterID:743	1	0
ClusterID:744	3	2
ClusterID:745	3	3
ClusterID:746	1	0
ClusterID:747	7	17
ClusterID:748	5	8
ClusterID:749	8	24
ClusterID:750	1	0
ClusterID:751	4	4
ClusterID:752	3	2
ClusterID:753	6	6
ClusterID:754	19	94
ClusterID:755	1	0
ClusterID:756	9	9
ClusterID:757	13	54
ClusterID:758	18	82
ClusterID:759	2	1
ClusterID:760	1	0
ClusterID:761	1	0
ClusterID:762	1	0
ClusterID:763	4	6
ClusterID:764	2	1
ClusterID:765	7	20
ClusterID:766	13	47
ClusterID:767	12	13
ClusterID:768	7	20
ClusterID:769	6	15
ClusterID:770	4	3
ClusterID:771	1	0
ClusterID:772	11	28
ClusterID:773	6	15
ClusterID:774	12	27
ClusterID:775	1	0
ClusterID:776	3	2
ClusterID:777	2	1
ClusterID:778	31	246
ClusterID:779	3	3
ClusterID:780	4	5
ClusterID:781	1	0
ClusterID:782	2	1
ClusterID:783	3	3
ClusterID:784	3	2
ClusterID:785	1	0
ClusterID:786	1	0
ClusterID:787	6	7
ClusterID:788	1	0
ClusterID:789	1	0
ClusterID:790	7	15
ClusterID:791	3	2
ClusterID:792	1	0
ClusterID:793	7	9
ClusterID:794	1	0
ClusterID:795	1	0
ClusterID:796	1	0
ClusterID:797	2	1
ClusterID:798	1	0
ClusterID:799	2	1
ClusterID:800	5	4
ClusterID:801	16	63
ClusterID:802	3	3
ClusterID:803	1	0
ClusterID:804	3	3
ClusterID:805	5	7
ClusterID:806	3	2
ClusterID:807	2	1
ClusterID:808	2	1
ClusterID:809	6	15
ClusterID:810	1	0
ClusterID:811	3	3
ClusterID:812	4	6
ClusterID:813	4	3
ClusterID:814	2	1
ClusterID:815	6	5
ClusterID:816	6	5
ClusterID:817	3	2
ClusterID:818	8	26
ClusterID:819	1	0
ClusterID:820	1	0
ClusterID:821	1	0
ClusterID:822	3	2
ClusterID:823	2	1
ClusterID:824	2	1
ClusterID:825	18	148
ClusterID:826	3	2
ClusterID:827	15	80
ClusterID:828	1	0
ClusterID:829	4	4
ClusterID:830	1	0
ClusterID:831	4	5
ClusterID:832	1	0
ClusterID:833	1	0
ClusterID:834	2	1
ClusterID:835	13	65
ClusterID:836	2	1
ClusterID:837	3	3
ClusterID:838	1	0
ClusterID:839	1	0
ClusterID:840	12	54
ClusterID:841	21	170
ClusterID:842	1	0
ClusterID:843	39	303
ClusterID:844	2	1
ClusterID:845	5	7
ClusterID:846	3	3
ClusterID:847	1	0
ClusterID:848	1	0
ClusterID:849	1	0
ClusterID:850	3	2
ClusterID:851	1	0
ClusterID:852	2	1
ClusterID:853	3	3
ClusterID:854	20	138
ClusterID:855	1	0
ClusterID:856	3	2
ClusterID:857	3	2
ClusterID:858	1	0
ClusterID:859	3	3
ClusterID:860	2	1
ClusterID:861	1	0
ClusterID:862	29	229
ClusterID:863	7	7
ClusterID:864	1	0
ClusterID:865	1	0
ClusterID:866	3	2
ClusterID:867	2	1
ClusterID:868	7	9
ClusterID:869	4	5
ClusterID:870	1	0
ClusterID:871	6	9
ClusterID:872	1	0
ClusterID:873	3	3
ClusterID:874	7	6
ClusterID:875	1	0
ClusterID:876	1	0
ClusterID:877	17	91
ClusterID:878	1	0
ClusterID:879	1	0
ClusterID:880	2	1
ClusterID:881	4	5
ClusterID:882	2	1
ClusterID:883	1	0
ClusterID:884	1	0
ClusterID:885	1	0
ClusterID:886	1	0
ClusterID:887	1	0
ClusterID:888	3	3
ClusterID:889	20	106
ClusterID:890	20	74
ClusterID:891	30	347
ClusterID:892	1	0
ClusterID:893	20	169
ClusterID:894	1	0
ClusterID:895	3	2
ClusterID:896	7	17
ClusterID:897	3	3
ClusterID:898	1	0
ClusterID:899	8	25
ClusterID:900	8	9
ClusterID:901	52	1038
ClusterID:902	1	0
ClusterID:903	1	0
ClusterID:904	7	17
ClusterID:905	1	0
ClusterID:906	2	1
ClusterID:907	3	2
ClusterID:908	2	1
ClusterID:909	5	5
ClusterID:910	6	11
ClusterID:911	1	0
ClusterID:912	1	0
ClusterID:913	1	0
ClusterID:914	2	1
ClusterID:915	1	0
ClusterID:916	4	6
ClusterID:917	1	0
ClusterID:918	1	0
ClusterID:919	3	2
ClusterID:920	2	1
ClusterID:921	1	0
ClusterID:922	1	0
ClusterID:923	1	0
ClusterID:924	1	0
ClusterID:925	1	0
ClusterID:926	2	1
ClusterID:927	3	2
ClusterID:928	1	0
ClusterID:929	1	0
ClusterID:930	17	99
ClusterID:931	1	0
ClusterID:932	8	22
ClusterID:933	4	3
ClusterID:934	13	72
ClusterID:935	1	0
ClusterID:936	3	3
ClusterID:937	1	0
ClusterID:938	2	1
ClusterID:939	5	6
ClusterID:940	1	0
ClusterID:941	2	1
ClusterID:942	4	3
ClusterID:943	6	15
ClusterID:944	1	0
ClusterID:945	3	3
ClusterID:946	4	4
ClusterID:947	5	9
ClusterID:948	1	0
ClusterID:949	2	1
ClusterID:950	3	3
ClusterID:951	1	0
ClusterID:952	4	6
ClusterID:953	8	23
ClusterID:954	18	123
ClusterID:955	1	0
ClusterID:956	4	4
ClusterID:957	10	9
ClusterID:958	3	3
ClusterID:959	7	14
ClusterID:960	1	0
ClusterID:961	2	1
ClusterID:962	2	1
ClusterID:963	3	2
ClusterID:964	1	0
ClusterID:965	2	1
ClusterID:966	2	1
ClusterID:967	1	0
ClusterID:968	9	28
ClusterID:969	8	18
ClusterID:970	1	0
ClusterID:971	7	7
ClusterID:972	2	1
ClusterID:973	11	36
ClusterID:974	18	135
ClusterID:975	1	0
ClusterID:976	5	6
ClusterID:977	2	1
ClusterID:978	3	2
ClusterID:979	12	60
ClusterID:980	10	25
ClusterID:981	1	0
ClusterID:982	2	1
ClusterID:983	5	4
ClusterID:984	26	208
ClusterID:985	4	6
ClusterID:986	1	0
ClusterID:987	1	0
ClusterID:988	4	6
ClusterID:989	1	0
ClusterID:990	3	2
ClusterID:991	6	12
ClusterID:992	5	5
ClusterID:993	1	0
ClusterID:994	1	0
ClusterID:995	12	42
ClusterID:996	1	0
ClusterID:997	20	123
ClusterID:998	1	0
ClusterID:999	1	0
ClusterID:1000	3	3
ClusterID:1001	2	1
ClusterID:1002	2	1
ClusterID:1003	1	0
ClusterID:1004	2	1
ClusterID:1005	1	0
ClusterID:1006	1	0
ClusterID:1007	13	44
ClusterID:1008	2	1
ClusterID:1009	1	0
ClusterID:1010	2	1
ClusterID:1011	1	0
ClusterID:1012	1	0
ClusterID:1013	3	3
ClusterID:1014	1	0
ClusterID:1015	47	630
ClusterID:1016	25	163
ClusterID:1017	16	24
ClusterID:1018	2	1
ClusterID:1019	4	3
ClusterID:1020	8	18
ClusterID:1021	3	3
ClusterID:1022	1	0
ClusterID:1023	2	1
ClusterID:1024	3	2
ClusterID:1025	2	1
ClusterID:1026	29	401
ClusterID:1027	3	3
ClusterID:1028	1	0
ClusterID:1029	1	0
ClusterID:1030	2	1
ClusterID:1031	1	0
ClusterID:1032	3	2
ClusterID:1033	4	4
ClusterID:1034	7	7
ClusterID:1035	2	1
ClusterID:1036	1	0
ClusterID:1037	1	0
ClusterID:1038	1	0
ClusterID:1039	1	0
ClusterID:1040	1	0
ClusterID:1041	1	0
ClusterID:1042	2	1
ClusterID:1043	2	1
ClusterID:1044	2	1
ClusterID:1045	13	29
ClusterID:1046	8	19
ClusterID:1047	1	0
ClusterID:1048	3	3
ClusterID:1049	1	0
ClusterID:1050	3	3
ClusterID:1051	4	3
ClusterID:1052	1	0
ClusterID:1053	13	35
ClusterID:1054	21	62
ClusterID:1055	1	0
ClusterID:1056	5	7
ClusterID:1057	1	0
ClusterID:1058	1	0
ClusterID:1059	2	1
ClusterID:1060	4	4
ClusterID:1061	2	1
ClusterID:1062	3	2
ClusterID:1063	7	14
ClusterID:1064	3	3
ClusterID:1065	2	1
ClusterID:1066	9	14
ClusterID:1067	12	13
ClusterID:1068	23	151
ClusterID:1069	1	0
ClusterID:1070	16	54
ClusterID:1071	20	69
ClusterID:1072	1	0
ClusterID:1073	1	0
ClusterID:1074	1	0
ClusterID:1075	85	701
ClusterID:1076	3	3
ClusterID:1077	2	1
ClusterID:1078	71	842
ClusterID:1079	17	88
ClusterID:1080	3	2
ClusterID:1081	3	2
ClusterID:1082	1	0
ClusterID:1083	1	0
ClusterID:1084	1	0
ClusterID:1085	1	0
ClusterID:1086	1	0
ClusterID:1087	6	5
ClusterID:1088	3	2
ClusterID:1089	11	14
ClusterID:1090	2	1
ClusterID:1091	11	14
ClusterID:1092	2	1
ClusterID:1093	1	0
ClusterID:1094	5	4
ClusterID:1095	8	23
ClusterID:1096	4	3
ClusterID:1097	1	0
ClusterID:1098	2	1
ClusterID:1099	6	7
ClusterID:1100	1	0
ClusterID:1101	7	18
ClusterID:1102	1	0
ClusterID:1103	2	1
ClusterID:1104	5	7
ClusterID:1105	1	0
ClusterID:1106	1	0
ClusterID:1107	1	0
ClusterID:1108	2	1
ClusterID:1109	1	0
ClusterID:1110	6	9
ClusterID:1111	3	2
ClusterID:1112	1	0
ClusterID:1113	2	1
ClusterID:1114	1	0
ClusterID:1115	2	1
ClusterID:1116	4	4
ClusterID:1117	2	1
ClusterID:1118	2	1
ClusterID:1119	1	0
ClusterID:1120	16	60
ClusterID:1121	1	0
ClusterID:1122	2	1
ClusterID:1123	3	2
ClusterID:1124	8	23
ClusterID:1125	1	0
ClusterID:1126	1	0
ClusterID:1127	3	3
ClusterID:1128	1	0
ClusterID:1129	3	3
ClusterID:1130	1	0
ClusterID:1131	1	0
ClusterID:1132	1	0
ClusterID:1133	2	1
ClusterID:1134	1	0
ClusterID:1135	3	3
ClusterID:1136	29	215
ClusterID:1137	3	2
ClusterID:1138	3	2
ClusterID:1139	8	8
ClusterID:1140	2	1
ClusterID:1141	9	24
ClusterID:1142	2	1
ClusterID:1143	1	0
ClusterID:1144	2	1
ClusterID:1145	6	10
ClusterID:1146	7	7
ClusterID:1147	3	2
ClusterID:1148	3	2
ClusterID:1149	16	56
ClusterID:1150	2	1
ClusterID:1151	3	2
