	Size	liver_PPI
ClusterID:380	1	0
ClusterID:381	12	57
ClusterID:382	3	3
ClusterID:383	4	5
ClusterID:384	42	341
ClusterID:385	6	9
ClusterID:386	7	9
ClusterID:387	1	0
ClusterID:388	6	12
ClusterID:389	1	0
ClusterID:390	1	0
ClusterID:391	1	0
ClusterID:392	1	0
ClusterID:393	1	0
ClusterID:394	12	58
ClusterID:395	10	11
ClusterID:396	1	0
ClusterID:397	1	0
ClusterID:398	1	0
ClusterID:399	8	9
ClusterID:400	3	2
ClusterID:401	6	11
ClusterID:402	1	0
ClusterID:403	1	0
ClusterID:404	1	0
ClusterID:405	1	0
ClusterID:406	12	27
ClusterID:407	1	0
ClusterID:408	12	14
ClusterID:409	1	0
ClusterID:410	2	1
ClusterID:411	6	11
ClusterID:412	12	37
ClusterID:413	2	1
ClusterID:414	11	25
ClusterID:415	2	1
ClusterID:416	3	3
ClusterID:417	11	35
ClusterID:418	3	2
ClusterID:419	9	17
ClusterID:420	25	188
ClusterID:421	2	1
ClusterID:422	6	10
ClusterID:423	3	2
ClusterID:424	23	181
ClusterID:425	3	2
ClusterID:426	1	0
ClusterID:427	4	4
ClusterID:428	1	0
ClusterID:429	2	1
ClusterID:430	4	3
ClusterID:431	18	120
ClusterID:432	2	1
ClusterID:433	17	108
ClusterID:434	4	4
ClusterID:435	4	3
ClusterID:436	2	1
ClusterID:437	31	350
ClusterID:438	2	1
ClusterID:439	1	0
ClusterID:440	1	0
ClusterID:441	1	0
ClusterID:442	3	2
ClusterID:443	2	1
ClusterID:444	14	56
ClusterID:445	2	1
ClusterID:446	3	2
ClusterID:447	1	0
ClusterID:448	1	0
ClusterID:449	3	3
ClusterID:450	3	2
ClusterID:451	1	0
ClusterID:452	1	0
ClusterID:453	1	0
ClusterID:454	5	6
ClusterID:455	3	3
ClusterID:456	3	2
ClusterID:457	2	1
ClusterID:458	1	0
ClusterID:459	3	2
ClusterID:460	3	2
ClusterID:461	5	5
ClusterID:462	3	3
ClusterID:463	5	4
ClusterID:464	13	45
ClusterID:465	2	1
ClusterID:466	26	138
ClusterID:467	2	1
ClusterID:468	1	0
ClusterID:469	3	2
ClusterID:470	3	3
ClusterID:471	1	0
ClusterID:472	4	6
ClusterID:473	1	0
ClusterID:474	3	2
ClusterID:475	22	112
ClusterID:476	3	3
ClusterID:477	3	3
ClusterID:478	1	0
ClusterID:479	1	0
ClusterID:480	2	1
ClusterID:481	2	1
ClusterID:482	9	34
ClusterID:483	3	2
ClusterID:484	3	3
ClusterID:485	1	0
ClusterID:486	11	22
ClusterID:487	4	6
ClusterID:488	20	88
ClusterID:489	2	1
ClusterID:490	3	2
ClusterID:491	35	296
ClusterID:492	5	8
ClusterID:493	1	0
ClusterID:494	2	1
ClusterID:495	3	3
ClusterID:496	2	1
ClusterID:497	5	9
ClusterID:498	1	0
ClusterID:499	1	0
ClusterID:500	3	2
ClusterID:501	9	34
ClusterID:502	3	2
ClusterID:503	2	1
ClusterID:504	11	46
ClusterID:505	1	0
ClusterID:506	4	4
ClusterID:507	19	77
ClusterID:508	10	15
ClusterID:509	1	0
ClusterID:510	1	0
ClusterID:511	4	6
ClusterID:512	1	0
ClusterID:513	1	0
ClusterID:514	5	10
ClusterID:515	5	9
ClusterID:516	2	1
ClusterID:517	8	21
ClusterID:518	9	16
ClusterID:519	9	13
ClusterID:520	2	1
ClusterID:521	3	2
ClusterID:522	1	0
ClusterID:523	15	67
ClusterID:524	1	0
ClusterID:525	14	60
ClusterID:526	6	13
ClusterID:527	2	1
ClusterID:528	11	20
ClusterID:529	18	141
ClusterID:530	1	0
ClusterID:531	2	1
ClusterID:532	10	11
ClusterID:533	1	0
ClusterID:534	17	99
ClusterID:535	1	0
ClusterID:536	5	6
ClusterID:537	1	0
ClusterID:538	3	3
ClusterID:539	2	1
ClusterID:540	13	65
ClusterID:541	2	1
ClusterID:542	2	1
ClusterID:543	9	25
ClusterID:544	44	357
ClusterID:545	22	127
ClusterID:546	3	2
ClusterID:547	5	6
ClusterID:548	3	2
ClusterID:549	9	32
ClusterID:550	23	183
ClusterID:551	11	18
ClusterID:552	4	4
ClusterID:553	2	1
ClusterID:554	33	291
ClusterID:555	1	0
ClusterID:556	1	0
ClusterID:557	6	7
ClusterID:558	3	3
ClusterID:559	3	2
ClusterID:560	6	9
ClusterID:561	2	1
ClusterID:562	1	0
ClusterID:563	3	2
ClusterID:564	8	20
ClusterID:565	16	67
ClusterID:566	2	1
ClusterID:567	2	1
ClusterID:568	1	0
ClusterID:569	1	0
ClusterID:570	5	10
ClusterID:571	4	5
ClusterID:572	1	0
ClusterID:573	24	143
ClusterID:574	36	494
ClusterID:575	16	59
ClusterID:576	27	220
ClusterID:577	1	0
ClusterID:578	9	29
ClusterID:579	6	7
ClusterID:580	63	1467
ClusterID:581	1	0
ClusterID:582	62	180
ClusterID:583	7	17
ClusterID:584	5	5
ClusterID:585	2	1
ClusterID:586	1	0
ClusterID:587	2	1
ClusterID:588	7	13
ClusterID:589	10	23
ClusterID:590	2	1
ClusterID:591	3	2
ClusterID:592	2	1
ClusterID:593	22	165
ClusterID:594	1	0
ClusterID:595	2	1
ClusterID:596	4	3
ClusterID:597	6	10
ClusterID:598	24	159
ClusterID:599	2	1
ClusterID:600	13	72
ClusterID:601	12	29
ClusterID:602	4	6
ClusterID:603	2	1
ClusterID:604	2	1
ClusterID:605	4	3
ClusterID:606	8	21
ClusterID:607	3	2
ClusterID:608	7	16
ClusterID:609	2	1
ClusterID:610	5	5
ClusterID:611	10	26
ClusterID:612	2	1
ClusterID:613	13	49
ClusterID:614	2	1
ClusterID:615	14	67
ClusterID:616	1	0
ClusterID:617	5	4
ClusterID:618	9	20
ClusterID:619	3	2
ClusterID:620	2	1
ClusterID:621	2	1
ClusterID:622	2	1
ClusterID:623	2	1
ClusterID:624	3	2
ClusterID:625	5	5
ClusterID:626	12	38
ClusterID:627	22	187
ClusterID:628	15	20
ClusterID:629	2	1
ClusterID:630	1	0
ClusterID:631	4	3
ClusterID:632	13	28
ClusterID:633	4	3
ClusterID:634	1	0
ClusterID:635	1	0
ClusterID:636	2	1
ClusterID:637	2	1
ClusterID:638	3	3
ClusterID:639	3	2
ClusterID:640	32	300
ClusterID:641	2	1
ClusterID:642	4	4
ClusterID:643	6	9
ClusterID:644	3	2
ClusterID:645	2	1
ClusterID:646	21	95
ClusterID:647	25	162
ClusterID:648	1	0
ClusterID:649	2	1
ClusterID:650	2	1
ClusterID:651	4	3
ClusterID:652	16	61
ClusterID:653	21	51
ClusterID:654	2	1
ClusterID:655	35	169
ClusterID:656	1	0
ClusterID:657	3	3
ClusterID:658	1	0
ClusterID:659	58	874
ClusterID:660	24	135
ClusterID:661	3	2
ClusterID:662	14	39
ClusterID:663	2	1
ClusterID:664	1	0
ClusterID:665	30	429
ClusterID:666	1	0
ClusterID:667	2	1
ClusterID:668	20	80
ClusterID:669	4	4
ClusterID:670	6	15
ClusterID:671	4	4
ClusterID:672	3	3
ClusterID:673	5	5
ClusterID:674	2	1
ClusterID:675	2	1
ClusterID:676	2	1
ClusterID:677	3	3
ClusterID:678	2	1
ClusterID:679	2	1
ClusterID:680	3	3
ClusterID:681	1	0
ClusterID:682	7	12
ClusterID:683	7	6
ClusterID:684	2	1
ClusterID:685	14	38
ClusterID:686	1	0
ClusterID:687	1	0
ClusterID:688	6	11
ClusterID:689	1	0
ClusterID:690	1	0
ClusterID:691	2	1
ClusterID:692	7	17
ClusterID:693	1	0
ClusterID:694	3	2
ClusterID:695	32	223
ClusterID:696	16	42
ClusterID:697	1	0
ClusterID:698	93	752
ClusterID:699	2	1
ClusterID:700	95	1251
ClusterID:701	4	3
ClusterID:702	4	4
ClusterID:703	1	0
ClusterID:704	1	0
ClusterID:705	6	6
ClusterID:706	2	1
ClusterID:707	5	8
ClusterID:708	8	10
ClusterID:709	2	1
ClusterID:710	6	5
ClusterID:711	2	1
ClusterID:712	1	0
ClusterID:713	3	3
ClusterID:714	11	48
ClusterID:715	3	3
ClusterID:716	26	103
ClusterID:717	4	4
ClusterID:718	6	5
ClusterID:719	1	0
ClusterID:720	12	38
ClusterID:721	3	3
ClusterID:722	2	1
ClusterID:723	1	0
ClusterID:724	3	3
ClusterID:725	1	0
ClusterID:726	2	1
ClusterID:727	1	0
ClusterID:728	11	19
ClusterID:729	2	1
ClusterID:730	1	0
ClusterID:731	1	0
ClusterID:732	2	1
ClusterID:733	2	1
ClusterID:734	3	2
ClusterID:735	2	1
ClusterID:736	2	1
ClusterID:737	2	1
ClusterID:738	32	340
ClusterID:739	1	0
ClusterID:740	2	1
ClusterID:741	18	71
ClusterID:742	8	15
ClusterID:743	8	23
ClusterID:744	1	0
ClusterID:745	4	3
ClusterID:746	1	0
ClusterID:747	2	1
ClusterID:748	2	1
ClusterID:749	4	6
ClusterID:750	31	221
ClusterID:751	5	5
ClusterID:752	5	7
ClusterID:753	2	1
ClusterID:754	4	3
ClusterID:755	1	0
ClusterID:756	2	1
ClusterID:757	5	6
ClusterID:758	1	0
ClusterID:759	1	0
ClusterID:760	6	10
ClusterID:761	4	4
ClusterID:762	55	605
ClusterID:763	3	2
ClusterID:764	18	62
ClusterID:765	1	0
ClusterID:766	3	2
ClusterID:767	5	9
ClusterID:768	12	30
ClusterID:769	5	7
ClusterID:770	1	0
ClusterID:771	2	1
ClusterID:772	1	0
ClusterID:773	48	721
ClusterID:774	21	130
ClusterID:775	26	172
ClusterID:776	2	1
ClusterID:777	2	1
ClusterID:778	2	1
ClusterID:779	3	2
ClusterID:780	1	0
ClusterID:781	2	1
ClusterID:782	32	429
ClusterID:783	2	1
ClusterID:784	1	0
ClusterID:785	5	7
ClusterID:786	92	1045
ClusterID:787	3	2
ClusterID:788	2	1
ClusterID:789	1	0
ClusterID:790	1	0
ClusterID:791	2	1
ClusterID:792	1	0
ClusterID:793	4	4
ClusterID:794	10	31
ClusterID:795	15	93
ClusterID:796	9	19
ClusterID:797	1	0
ClusterID:798	2	1
ClusterID:799	1	0
ClusterID:800	1	0
ClusterID:801	2	1
ClusterID:802	3	2
ClusterID:803	4	4
ClusterID:804	1	0
ClusterID:805	1	0
ClusterID:806	2	1
ClusterID:807	2	1
ClusterID:808	1	0
ClusterID:809	12	41
ClusterID:810	3	3
ClusterID:811	12	56
ClusterID:812	15	18
ClusterID:813	2	1
ClusterID:814	1	0
ClusterID:815	26	192
ClusterID:816	7	12
ClusterID:817	7	21
ClusterID:818	4	3
ClusterID:819	2	1
ClusterID:820	1	0
ClusterID:821	23	91
ClusterID:822	20	89
ClusterID:823	1	0
ClusterID:824	1	0
ClusterID:825	1	0
ClusterID:826	4	3
ClusterID:827	3	3
ClusterID:828	2	1
ClusterID:829	9	20
ClusterID:830	9	15
ClusterID:831	1	0
ClusterID:832	5	5
ClusterID:833	11	24
ClusterID:834	3	2
ClusterID:835	2	1
ClusterID:836	6	6
ClusterID:837	4	5
ClusterID:838	4	4
ClusterID:839	2	1
ClusterID:840	4	6
ClusterID:841	3	2
ClusterID:842	4	3
ClusterID:843	23	154
ClusterID:844	2	1
ClusterID:845	6	7
ClusterID:846	10	16
ClusterID:847	12	17
ClusterID:848	4	4
ClusterID:849	1	0
ClusterID:850	2	1
ClusterID:851	1	0
ClusterID:852	1	0
ClusterID:853	1	0
ClusterID:854	6	9
ClusterID:855	5	6
ClusterID:856	43	526
ClusterID:857	1	0
ClusterID:858	36	257
ClusterID:859	1	0
ClusterID:860	9	24
ClusterID:861	6	14
ClusterID:862	5	6
ClusterID:863	4	6
ClusterID:864	1	0
ClusterID:865	13	38
ClusterID:866	3	3
ClusterID:867	5	10
ClusterID:868	3	3
ClusterID:869	1	0
ClusterID:870	2	1
ClusterID:871	2	1
ClusterID:872	5	5
ClusterID:873	9	9
ClusterID:874	18	20
ClusterID:875	1	0
ClusterID:876	2	1
ClusterID:877	5	8
ClusterID:878	13	58
ClusterID:879	6	8
ClusterID:880	2	1
ClusterID:881	6	5
ClusterID:882	12	29
ClusterID:883	4	3
ClusterID:884	2	1
ClusterID:885	6	12
ClusterID:886	2	1
ClusterID:887	5	5
ClusterID:888	5	4
ClusterID:889	1	0
ClusterID:890	3	3
ClusterID:891	2	1
ClusterID:892	10	16
ClusterID:893	2	1
ClusterID:894	17	96
ClusterID:895	1	0
ClusterID:896	3	2
ClusterID:897	7	15
ClusterID:898	24	146
ClusterID:899	16	84
ClusterID:900	12	24
ClusterID:901	4	3
ClusterID:902	3	2
ClusterID:903	11	27
ClusterID:904	1	0
ClusterID:905	1	0
ClusterID:906	15	81
ClusterID:907	3	3
ClusterID:908	16	45
ClusterID:909	5	10
ClusterID:910	2	1
ClusterID:911	1	0
ClusterID:912	9	14
ClusterID:913	1	0
ClusterID:914	1	0
ClusterID:915	12	49
ClusterID:916	2	1
ClusterID:917	8	11
ClusterID:918	7	20
ClusterID:919	10	13
ClusterID:920	1	0
ClusterID:921	22	47
ClusterID:922	9	19
ClusterID:923	14	50
ClusterID:924	3	2
ClusterID:925	9	18
ClusterID:926	4	3
ClusterID:927	1	0
ClusterID:928	15	81
ClusterID:929	5	6
ClusterID:930	3	2
ClusterID:931	2	1
ClusterID:932	2	1
ClusterID:933	13	55
ClusterID:934	3	3
ClusterID:935	5	9
ClusterID:936	8	28
ClusterID:937	4	3
ClusterID:938	5	4
ClusterID:939	4	6
ClusterID:940	6	7
ClusterID:941	2	1
ClusterID:942	2	1
ClusterID:943	4	4
ClusterID:944	18	78
ClusterID:945	2	1
ClusterID:946	1	0
ClusterID:947	11	22
ClusterID:948	15	26
ClusterID:949	10	32
ClusterID:950	9	20
ClusterID:951	13	33
ClusterID:952	2	1
ClusterID:953	6	12
ClusterID:954	6	6
ClusterID:955	6	7
ClusterID:956	12	46
ClusterID:957	3	3
ClusterID:958	10	32
ClusterID:959	3	2
ClusterID:960	1	0
ClusterID:961	3	2
ClusterID:962	2	1
ClusterID:963	7	8
ClusterID:964	3	2
ClusterID:965	5	8
ClusterID:966	33	282
ClusterID:967	5	10
ClusterID:968	3	2
ClusterID:969	32	284
ClusterID:970	5	4
ClusterID:971	17	37
ClusterID:972	5	5
ClusterID:973	1	0
ClusterID:974	2	1
ClusterID:975	18	70
ClusterID:976	29	156
ClusterID:977	1	0
ClusterID:978	2	1
ClusterID:979	12	41
ClusterID:980	14	91
ClusterID:981	1	0
ClusterID:982	4	3
ClusterID:983	39	412
ClusterID:984	12	20
ClusterID:985	1	0
ClusterID:986	1	0
ClusterID:987	1	0
ClusterID:988	2	1
ClusterID:989	4	3
ClusterID:990	1	0
ClusterID:991	14	57
ClusterID:992	11	30
ClusterID:993	7	17
ClusterID:994	1	0
ClusterID:995	1	0
ClusterID:996	1	0
ClusterID:997	3	2
ClusterID:998	20	85
ClusterID:999	5	10
ClusterID:1000	4	4
ClusterID:1001	1	0
ClusterID:1002	2	1
ClusterID:1003	4	4
ClusterID:1004	6	10
ClusterID:1005	1	0
ClusterID:1006	3	2
ClusterID:1007	4	4
ClusterID:1008	5	5
ClusterID:1009	1	0
ClusterID:1010	2	1
ClusterID:1011	1	0
ClusterID:1012	2	1
ClusterID:1013	6	12
ClusterID:1014	2	1
ClusterID:1015	5	7
ClusterID:1016	3	2
ClusterID:1017	3	2
ClusterID:1018	2	1
ClusterID:1019	3	3
ClusterID:1020	6	5
ClusterID:1021	1	0
ClusterID:1022	16	51
ClusterID:1023	4	3
ClusterID:1024	3	3
ClusterID:1025	2	1
ClusterID:1026	5	6
ClusterID:1027	8	18
ClusterID:1028	33	294
ClusterID:1029	1	0
ClusterID:1030	22	172
ClusterID:1031	1	0
ClusterID:1032	17	49
ClusterID:1033	1	0
ClusterID:1034	2	1
ClusterID:1035	3	2
ClusterID:1036	1	0
ClusterID:1037	9	9
ClusterID:1038	2	1
ClusterID:1039	19	108
ClusterID:1040	1	0
ClusterID:1041	2	1
ClusterID:1042	9	16
ClusterID:1043	4	3
ClusterID:1044	15	41
ClusterID:1045	2	1
ClusterID:1046	2	1
ClusterID:1047	17	49
ClusterID:1048	3	2
ClusterID:1049	8	9
ClusterID:1050	2	1
ClusterID:1051	4	3
ClusterID:1052	1	0
ClusterID:1053	2	1
ClusterID:1054	5	8
ClusterID:1055	2	1
ClusterID:1056	2	1
ClusterID:1057	9	13
ClusterID:1058	3	2
ClusterID:1059	2	1
ClusterID:1060	3	2
ClusterID:1061	43	275
ClusterID:1062	2	1
ClusterID:1063	16	78
ClusterID:1064	6	6
ClusterID:1065	10	32
ClusterID:1066	2	1
ClusterID:1067	7	9
ClusterID:1068	1	0
ClusterID:1069	6	5
ClusterID:1070	6	10
ClusterID:1071	3	2
ClusterID:1072	7	7
ClusterID:1073	1	0
ClusterID:1074	1	0
ClusterID:1075	3	2
ClusterID:1076	6	8
ClusterID:1077	2	1
ClusterID:1078	8	10
ClusterID:1079	22	75
ClusterID:1080	4	5
ClusterID:1081	14	15
ClusterID:1082	10	15
ClusterID:1083	3	2
ClusterID:1084	1	0
ClusterID:1085	1	0
ClusterID:1086	1	0
ClusterID:1087	1	0
ClusterID:1088	1	0
ClusterID:1089	5	4
ClusterID:1090	2	1
ClusterID:1091	1	0
ClusterID:1092	5	7
ClusterID:1093	3	3
ClusterID:1094	2	1
ClusterID:1095	3	3
ClusterID:1096	6	11
ClusterID:1097	4	4
ClusterID:1098	2	1
ClusterID:1099	5	10
ClusterID:1100	4	4
ClusterID:1101	6	7
ClusterID:1102	2	1
ClusterID:1103	2	1
ClusterID:1104	10	15
ClusterID:1105	3	2
ClusterID:1106	7	11
ClusterID:1107	1	0
ClusterID:1108	11	38
ClusterID:1109	19	70
ClusterID:1110	7	10
ClusterID:1111	2	1
ClusterID:1112	2	1
ClusterID:1113	1	0
ClusterID:1114	1	0
ClusterID:1115	4	4
ClusterID:1116	5	6
ClusterID:1117	6	6
ClusterID:1118	1	0
ClusterID:1119	1	0
ClusterID:1120	19	51
ClusterID:1121	8	28
ClusterID:1122	1	0
ClusterID:1123	40	425
ClusterID:1124	5	7
ClusterID:1125	1	0
ClusterID:1126	2	1
ClusterID:1127	8	16
ClusterID:1128	2	1
ClusterID:1129	5	4
ClusterID:1130	6	6
ClusterID:1131	10	11
ClusterID:1132	1	0
ClusterID:1133	2	1
ClusterID:1134	2	1
ClusterID:1135	19	90
ClusterID:1136	1	0
ClusterID:1137	1	0
ClusterID:1138	2	1
ClusterID:1139	1	0
ClusterID:1140	10	34
ClusterID:1141	4	3
ClusterID:1142	3	3
ClusterID:1143	3	2
ClusterID:1144	11	28
ClusterID:1145	21	124
ClusterID:1146	4	3
ClusterID:1147	20	52
ClusterID:1148	1	0
ClusterID:1149	10	18
ClusterID:1150	8	10
ClusterID:1151	4	3
