gene,t-statistic,adj_p-value,effect size
ZNF781,4.761157069455181,9.295046102058862e-06,0.8371392081770522
ARMC9,4.796868070934599,8.985103485585818e-06,0.8374633665425204
TBX3,4.838703597310255,8.908570952181846e-06,0.8375113805413286
TBC1D13,4.800505346924832,8.71845026566731e-06,0.8387300544969987
KCNU1,4.912183062033671,8.972070739083815e-06,0.8388687960254081
EID2B,4.8419800590584545,8.498952015100464e-06,0.8393166633549736
TACC1,4.7826504462208295,8.716772219182517e-06,0.8393713288784234
PRORSD1P,4.83530719307455,8.47552278830892e-06,0.8394353571672789
ZNF775,4.83551356426927,8.303843091684496e-06,0.8402570157925215
TBX2,4.773901394388848,8.64035378117911e-06,0.8403010148214723
LINC00638,4.858865251380687,8.246864638608307e-06,0.8405180766758769
HHIPL2,4.892316479624074,8.285035772086534e-06,0.8408345614208811
FATE1,4.893189143016801,8.269386344267908e-06,0.8409166843147138
NRCAM,4.921891465826577,8.447103190875677e-06,0.8410343858757082
SMYD2,4.883764828470292,7.487973864029554e-06,0.8442583608539079
INPP5D,4.899314816841438,7.484324888353224e-06,0.844437996454058
PRKAA2,4.937681567039663,7.470353510100345e-06,0.8453341980886127
HOXA4,4.892870334059194,7.247034863881515e-06,0.8455255422156343
ZNF286A,4.9025654241081895,7.158293511084525e-06,0.8460579752696348
PAQR7,4.809338224607755,7.387260738509487e-06,0.8465930468214744
TAF6,4.839135066420743,7.092672522296352e-06,0.8471211511548881
LRRC45,4.94597436058674,7.032090455523627e-06,0.847477599268603
IGF2BP1,4.974371602071084,7.116563391808482e-06,0.8479978392644553
OSBP2,4.942328479666499,6.7498026024837465e-06,0.8487208205584116
LRRC1,4.91625910588447,6.570936591003516e-06,0.8492794407050825
EGFR-AS1,4.9904002618701995,6.8356561482846295e-06,0.8497651172194313
CAP2,4.904387740076051,6.478240900291467e-06,0.8497876985192503
RUSC1,4.871187996599154,6.4114402858387384e-06,0.8507416924967928
TSPAN5,4.9886795122029275,6.414508131632886e-06,0.8515891472240532
PIGZ,4.986110729059712,6.384470887715761e-06,0.8516491897861576
UGGT1,4.966977589918647,6.272559195889845e-06,0.8516730722165282
MAGEE1,4.9964127816328325,6.323449911675366e-06,0.8522744243327324
TTLL1,4.934733244621337,6.043022906346074e-06,0.8524642538422817
SLC26A6,4.958147715665528,5.926992996980566e-06,0.853391756493139
RGS12,4.86311115446932,6.050902714664473e-06,0.8539519835667014
LAMA3,4.981790470687625,5.878633517221725e-06,0.8541162042869865
NDN,4.933755408851052,5.6505255026433324e-06,0.8550109953825458
DLG5-AS1,4.951354329509018,5.46184222558184e-06,0.8562787834282307
LUZP1,4.893048468059879,5.552854314400126e-06,0.8567428370326188
DYNC1I1,5.031742522373829,4.920647517715716e-06,0.8609970341486338
SHROOM4,4.956052248599135,4.805032694074679e-06,0.8613305706070048
CHST15,4.911239336641224,4.935403333308038e-06,0.8617877081610935
EHMT2,5.030621015118981,4.764907945376989e-06,0.8619915381695173
ZBTB46,4.8635018893492195,5.286655110151143e-06,0.8622287097471243
STK36,4.969746459200187,4.616890061241096e-06,0.8627653062046755
SLC2A4,4.974515669876631,4.469670848492933e-06,0.8640305707124407
ZNF610,5.06225210846743,4.508964194412637e-06,0.8645221850663382
GDPD1,4.987740394643291,4.039792541843334e-06,0.8680630391592259
TRPC1,5.086583458652975,3.832983559025356e-06,0.8701796424473054
LINC00616,5.153295064905716,3.922621674925762e-06,0.8717813471745187
ZNF503,5.028147452715584,3.4535077941108946e-06,0.8738112765267949
HS6ST1,5.104992661826812,3.316714941903566e-06,0.8751902010377867
SOX13,5.0358510870734365,3.2298446368294215e-06,0.876531927692984
CCDC97,5.064620344441627,3.1576856388032867e-06,0.8768237914764818
SNORD114-10,5.202636470361712,3.282542342673147e-06,0.8786205894621393
SLC25A35,5.056196973613133,3.033071425549679e-06,0.8786748214140426
TMEM98,5.156494152856478,3.0258292031488894e-06,0.879209130800445
BMP4,5.174336622985501,2.9832605531170577e-06,0.8801538503986153
CFL1P1,5.080119232212774,2.871500821496274e-06,0.8804205298629744
CLUL1,5.199499032509349,2.993088081527661e-06,0.8809478583548733
GNA12,5.105982524883491,2.706444230479291e-06,0.8824116426674353
MAGED1,5.165860164231061,2.728321443848749e-06,0.8826000396264339
EPHB2,5.175695293747697,2.6931111110172895e-06,0.8832275590080394
AXIN2,5.231891603759051,2.8087039452459865e-06,0.8839554130022098
ZNF704,5.133454399768057,2.56212887242774e-06,0.8843301272521337
LGALS8-AS1,5.225176473407703,2.724999337389579e-06,0.8844854451121745
ARHGEF28,5.177984551850722,2.4956112905022753e-06,0.8856480809404109
RP1L1,5.183669884177141,2.3670438567867384e-06,0.8874422182125942
MAPK13,5.013818032938259,2.7530215231240607e-06,0.8878928549532318
HSF2BP,5.2253318545540255,2.3966151697569746e-06,0.8880536128435087
SLC22A11,5.2514390088661065,2.348363078367907e-06,0.8895088748933668
FBXL19-AS1,5.2258544962602045,2.2603784312646904e-06,0.8897709061029146
FAM228B,5.143491874114629,2.210908882137924e-06,0.889886386241777
NYNRIN,5.189447460588861,2.1822466349828924e-06,0.8902025124958259
CEP68,5.167922815211999,2.153158419586278e-06,0.8906280916119204
FUT2,5.285466237486075,2.3471774200021705e-06,0.8909041759389892
MEG3,5.190856915816934,2.071669066424173e-06,0.8920011399730867
ZMYM3,5.2166891565489815,2.0867626921139084e-06,0.8920213074214393
ADRA2C,5.167628483601287,2.066062466378647e-06,0.8921978678489522
AP1G2,5.149868668652769,2.0353863904411856e-06,0.8931891299380165
FAM189B,5.28633013715535,2.0338678550768095e-06,0.8946878595838352
NAGPA,5.1928308307467335,1.8541696119043192e-06,0.8960736003311863
LZTS2,5.253683684338215,1.6908525222215374e-06,0.8993417475646296
CRTAP,5.24148887609873,1.671513547892659e-06,0.8996481977646694
GNAL,5.301676816605775,1.6735585163916602e-06,0.9006118241927816
RHOBTB2,5.316107876182412,1.6703266108928624e-06,0.901100772047135
SCN4A,5.323999551448477,1.654472709471505e-06,0.9016230472086451
ABCC5,5.163506533163877,1.6813444860720585e-06,0.9016739371328082
ATP10A,5.2665029397573555,1.5456310453290775e-06,0.9024454024124461
SEMA7A,5.29417342821061,1.5599980467312298e-06,0.9025153125968874
EDARADD,5.389528834198183,1.6914747216451373e-06,0.9037902938375504
SRC,5.288383314269018,1.4720756152734998e-06,0.9042541072840794
RNF43,5.380631974558296,1.6220029833905663e-06,0.9043866734939656
SQLE,5.383892504802375,1.5910905030006074e-06,0.9050061334282397
CDH16,5.387486736342672,1.4268585031772317e-06,0.9078863345596582
SNTG1,5.421774175874857,1.4666940236898915e-06,0.908731987096786
DLG3,5.344654990537645,1.263553394676905e-06,0.9099196598349154
GREB1,5.437790386857905,1.425504348335853e-06,0.9101826281036943
PLCG1,5.306549963031226,1.219539708854366e-06,0.9107239851054557
NOTUM,5.406849888245245,1.2844999088639247e-06,0.9113423372119831
RAMP2-AS1,5.415899200451515,1.287895396901772e-06,0.9116379134544055
PHYHIPL,5.463310069177441,1.1869730090568144e-06,0.9157092521963172
PRR15L,5.446237034750772,1.1111889397143893e-06,0.9165805118135246
WFS1,5.433355402717743,1.0634638788549306e-06,0.9172303095625804
TRIM65,5.489975559933734,7.776049748626271e-07,0.9274120353646526
DVL2,5.492770172208966,7.716127389818929e-07,0.9277043000747821
MVB12B,5.469802150387202,7.381732499312451e-07,0.9283821522635866
MIR3125,5.489981900079732,7.453148162056976e-07,0.9285715826106199
ZNF710,5.452502067735388,6.916228350281505e-07,0.9301962034421972
TCF7,5.41788292132061,6.851505965704037e-07,0.9307854987050199
ZNRF3,5.564406850400009,7.073833384093849e-07,0.932519656196089
OSBPL7,5.438925845620464,6.073493947118063e-07,0.9350182214044961
SLC6A9,5.61990221275057,7.011721765047728e-07,0.9353209404561416
ASPSCR1,5.539876348448307,5.958653751230837e-07,0.9360567795672471
ZBTB40,5.4869759220584715,5.785569360139798e-07,0.9361868998538397
GNG4,5.636778670679288,6.997274332180291e-07,0.9362466387715359
PARD3B,5.602095962912981,6.048404835387366e-07,0.9378371473942241
GNRHR2,5.578558627699755,5.742272378718702e-07,0.938206221533166
ZSWIM5,5.640145026170014,5.034123347672928e-07,0.9437660031464706
SLC7A6,5.520291034223922,4.399677287530656e-07,0.94559584454158
PRRT1,5.617345574739463,3.2600514721405657e-07,0.9551237418149938
OTUB2,5.762904104598263,2.9022810501659383e-07,0.9616193431869113
NKD1,5.909955504516086,1.9395024974496483e-07,0.976938965614639
RHBDL3,5.955688310383488,1.9517998634156943e-07,0.979187237235117
RAPGEFL1,5.886883200334577,1.5987621680684958e-07,0.9801258372717699
MLNR,5.95737566576376,1.6963177934962387e-07,0.9820011148614817
