"Name","Score"
"APELA",0.00257415879682886
"C9orf152",0.00257494110891295
"GABRA4",0.00262074896091399
"NMRAL2P",0.00262144
"PRRX2",0.00266775697400436
"DSPP",0.00271518283609998
"PRAME",0.00276302654720085
"CACNA1I",0.00281376119950021
"LOC440910",0.00285996751641833
"SDK1",0.00291379633486048
"CTSV",0.00301647540191587
"BTN1A1",0.00305886364291627
"MCIDAS",0.00310963229705387
"SPAG6",0.00314266285839223
"DRD2",0.00322995045397751
"LINC00636",0.00326444535349817
"GRP",0.0034230190509897
"LINC00499",0.0034545605997501
"CCL18",0.00347671264816403
"CHIT1",0.00351249746043315
"CRH",0.00353082409434362
"DHRS2",0.00358535338952845
"SAPCD2",0.00363055435339442
"CHGA",0.00364030053371853
"CDKN2A",0.00369068648063307
"CPA6",0.00369566552691386
"NUF2",0.0037515625
"GBX2",0.00392130398974766
"TAC3",0.00393871513536026
"MNX1-AS1",0.00403663031519604
"ATP6V0A4",0.00405
"ETV4",0.00406731570179092
"TOP2A",0.00419904
"FAM3B",0.00429270319758234
"LRRC52",0.00433225848640884
"PCSK1N",0.00433393820907955
"RASL11B",0.00440259332049146
"ADAM23",0.00445343469793069
"ASIC1",0.00454234735630987
"TTK",0.00454330713388764
"PNLIPRP2",0.00463833288275283
"SFTA1P",0.00475818408996252
"FAM240A",0.00476368758432715
"DMRT2",0.00495485350422801
"ESM1",0.00498162282486464
"CLSTN2-AS1",0.00504258204277637
"SLC7A3",0.00508438669585481
"CRABP1",0.00514978006517609
"HASPIN",0.00521284
"PTPRZ1",0.00541553203251367
"WNT16",0.00545201407850895
"KCNJ5",0.0055335381091212
"SLC22A12",0.00555091511021394
"EDARADD",0.00561597301228655
"FRAS1",0.00565696843444413
"TCL1B",0.00575712359430372
"FREM2",0.00589668516205647
"LYZ",0.00595495691899209
"CCDC170",0.00596476133250748
"ALX3",0.00596709271944072
"PAX3",0.00603791812583021
"AURKB",0.00621909272802999
"PTGDR2",0.0062849467515803
"IGDCC4",0.00630906005935027
"EN1",0.00639831289285641
"NXPH3",0.00667872544877135
"CCK",0.00669414998857183
"HOXC4",0.00674604008122311
"CACNA1B",0.00684457563046103
"KRT6B",0.00699667266837121
"DKK2",0.0070644025
"SFRP2",0.00707334796083418
"NOTUM",0.00716337685964182
"ADAMTS18",0.00722795209277585
"DLGAP5",0.00726338758954602
"SRY",0.00730588093225456
"CHRNA3",0.00736444189920867
"RPTN",0.00746299215822772
"ST8SIA3",0.00746654702311537
"OLR1",0.00755470677368986
"LINC01060",0.00762177478022187
"SRRM3",0.00764884528703044
"MEX3A",0.00767393877655144
"GPC3",0.00769624310212973
"PRSS56",0.00786308258075246
"NQO1",0.00788562122553103
"MIMT1",0.00799308981257809
"COCH",0.00810165314556435
