0	 NaN
0	 NaN
0	 NaN
0	 NaN
2 	 ['ITGA6', 'CD36']
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
2 	 ['VPS33A', 'STXBP6']
0	 NaN
0	 NaN
0	 NaN
1 	 ['PHYHIPL']
1 	 ['MIER2']
0	 NaN
0	 NaN
1 	 ['NAGPA']
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
1 	 ['ZNF704']
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
1 	 ['HHIPL2']
2 	 ['PPOX', 'UGGT1']
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
1 	 ['MAP4K4']
0	 NaN
1 	 ['SRC']
0	 NaN
1 	 ['SLC25A36']
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
1 	 ['FATE1']
0	 NaN
0	 NaN
2 	 ['GPC3', 'HS6ST1']
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
1 	 ['PLCG1']
1 	 ['RBP7']
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
1 	 ['HSF2BP']
0	 NaN
0	 NaN
0	 NaN
0	 NaN
1 	 ['SH2B1']
0	 NaN
0	 NaN
1 	 ['FAM217B']
0	 NaN
0	 NaN
0	 NaN
1 	 ['PRR12']
1 	 ['MAPK13']
0	 NaN
1 	 ['CD34']
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
1 	 ['DKK3']
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
1 	 ['HIF1AN']
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
2 	 ['CAP2', 'FMNL2']
0	 NaN
0	 NaN
0	 NaN
0	 NaN
1 	 ['AP1G2']
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
3 	 ['RUSC1', 'CUEDC1', 'ASPSCR1']
1 	 ['PARVB']
0	 NaN
0	 NaN
2 	 ['CRTAP', 'ARMC9']
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
1 	 ['RHOBTB1']
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
1 	 ['RHBG']
1 	 ['HDAC11']
1 	 ['ZSWIM5']
0	 NaN
0	 NaN
2 	 ['PLXNC1', 'SEMA3G']
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
1 	 ['TRIM65']
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
5 	 ['CEP250', 'LZTS2', 'CEP68', 'TACC1', 'LUZP1']
0	 NaN
0	 NaN
1 	 ['SEMA7A']
0	 NaN
0	 NaN
1 	 ['SMYD2']
0	 NaN
1 	 ['ZNF503']
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
1 	 ['NOTUM']
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
3 	 ['FAM189B', 'HSDL1', 'SLC26A6']
