	Size	liver_PPI
ClusterID:206	17	80
ClusterID:207	2	1
ClusterID:208	2	1
ClusterID:209	6	8
ClusterID:210	12	50
ClusterID:211	2	1
ClusterID:212	6	7
ClusterID:213	1	0
ClusterID:214	5	7
ClusterID:215	60	538
ClusterID:216	6	5
ClusterID:217	7	18
ClusterID:218	1	0
ClusterID:219	12	40
ClusterID:220	29	254
ClusterID:221	12	15
ClusterID:222	6	6
ClusterID:223	2	1
ClusterID:224	41	328
ClusterID:225	7	12
ClusterID:226	2	1
ClusterID:227	2	1
ClusterID:228	14	55
ClusterID:229	3	2
ClusterID:230	3	2
ClusterID:231	2	1
ClusterID:232	8	13
ClusterID:233	64	769
ClusterID:234	105	2558
ClusterID:235	9	21
ClusterID:236	2	1
ClusterID:237	41	557
ClusterID:238	16	47
ClusterID:239	30	214
ClusterID:240	10	16
ClusterID:241	13	57
ClusterID:242	67	240
ClusterID:243	19	65
ClusterID:244	4	3
ClusterID:245	4	3
ClusterID:246	1	0
ClusterID:247	2	1
ClusterID:248	5	4
ClusterID:249	2	1
ClusterID:250	8	11
ClusterID:251	2	1
ClusterID:252	6	6
ClusterID:253	9	8
ClusterID:254	2	1
ClusterID:255	8	10
ClusterID:256	12	30
ClusterID:257	34	77
ClusterID:258	12	28
ClusterID:259	8	8
ClusterID:260	43	397
ClusterID:261	2	1
ClusterID:262	67	600
ClusterID:263	3	3
ClusterID:264	3	3
ClusterID:265	3	2
ClusterID:266	13	30
ClusterID:267	61	177
ClusterID:268	3	2
ClusterID:269	69	1040
ClusterID:270	5	8
ClusterID:271	3	2
ClusterID:272	1	0
ClusterID:273	33	449
ClusterID:274	2	1
ClusterID:275	2	1
ClusterID:276	2	1
ClusterID:277	3	2
ClusterID:278	3	3
ClusterID:279	2	1
ClusterID:280	2	1
ClusterID:281	4	5
ClusterID:282	3	2
ClusterID:283	108	377
ClusterID:284	4	4
ClusterID:285	10	15
ClusterID:286	2	1
ClusterID:287	40	314
ClusterID:288	6	6
ClusterID:289	125	948
ClusterID:290	12	18
ClusterID:291	3	2
ClusterID:292	3	2
ClusterID:293	17	67
ClusterID:294	30	117
ClusterID:295	3	3
ClusterID:296	2	1
ClusterID:297	6	7
ClusterID:298	4	3
ClusterID:299	2	1
ClusterID:300	2	1
ClusterID:301	64	1287
ClusterID:302	2	1
ClusterID:303	1	0
ClusterID:304	9	20
ClusterID:305	4	3
ClusterID:306	2	1
ClusterID:307	37	388
ClusterID:308	3	2
ClusterID:309	9	17
ClusterID:310	82	1015
ClusterID:311	3	3
ClusterID:312	29	132
ClusterID:313	5	6
ClusterID:314	2	1
ClusterID:315	16	27
ClusterID:316	13	24
ClusterID:317	4	3
ClusterID:318	2	1
ClusterID:319	92	1480
ClusterID:320	9	10
ClusterID:321	14	15
ClusterID:322	88	1221
ClusterID:323	22	105
ClusterID:324	36	467
ClusterID:325	2	1
ClusterID:326	108	1150
ClusterID:327	9	11
ClusterID:328	2	1
ClusterID:329	4	3
ClusterID:330	3	3
ClusterID:331	14	49
ClusterID:332	21	106
ClusterID:333	3	2
ClusterID:334	8	7
ClusterID:335	4	3
ClusterID:336	2	1
ClusterID:337	5	6
ClusterID:338	5	5
ClusterID:339	2	1
ClusterID:340	8	10
ClusterID:341	7	7
ClusterID:342	41	434
ClusterID:343	7	11
ClusterID:344	4	3
ClusterID:345	1	0
ClusterID:346	22	84
ClusterID:347	3	2
ClusterID:348	1	0
ClusterID:349	4	5
ClusterID:350	2	1
ClusterID:351	12	23
ClusterID:352	13	31
ClusterID:353	15	30
ClusterID:354	9	16
ClusterID:355	3	2
ClusterID:356	2	1
ClusterID:357	2	1
ClusterID:358	8	9
ClusterID:359	6	5
ClusterID:360	20	127
ClusterID:361	23	35
ClusterID:362	3	2
ClusterID:363	5	6
ClusterID:364	48	559
ClusterID:365	31	173
ClusterID:366	10	29
ClusterID:367	20	37
ClusterID:368	5	5
ClusterID:369	13	56
ClusterID:370	8	9
ClusterID:371	6	8
ClusterID:372	1	0
ClusterID:373	2	1
ClusterID:374	2	1
ClusterID:375	5	7
ClusterID:376	45	585
ClusterID:377	18	59
ClusterID:378	5	5
ClusterID:379	8	22
ClusterID:380	2	1
ClusterID:381	3	2
ClusterID:382	7	8
ClusterID:383	14	22
ClusterID:384	28	79
ClusterID:385	2	1
ClusterID:386	11	55
ClusterID:387	3	3
ClusterID:388	45	418
ClusterID:389	2	1
ClusterID:390	39	379
ClusterID:391	10	17
ClusterID:392	21	161
ClusterID:393	5	5
ClusterID:394	80	423
ClusterID:395	6	6
ClusterID:396	8	17
ClusterID:397	3	2
ClusterID:398	23	59
ClusterID:399	10	16
ClusterID:400	3	2
ClusterID:401	21	120
ClusterID:402	1	0
ClusterID:403	13	44
ClusterID:404	4	3
ClusterID:405	8	17
ClusterID:406	25	245
ClusterID:407	22	47
ClusterID:408	60	558
ClusterID:409	6	5
ClusterID:410	6	5
ClusterID:411	2	1
ClusterID:412	3	3
ClusterID:413	19	100
ClusterID:414	2	1
ClusterID:415	3	3
ClusterID:416	21	30
ClusterID:417	1	0
ClusterID:418	6	11
ClusterID:419	3	3
ClusterID:420	4	3
ClusterID:421	20	92
ClusterID:422	2	1
ClusterID:423	3	2
ClusterID:424	2	1
ClusterID:425	24	120
ClusterID:426	2	1
ClusterID:427	3	2
ClusterID:428	2	1
ClusterID:429	3	3
ClusterID:430	1	0
ClusterID:431	19	75
ClusterID:432	17	46
ClusterID:433	2	1
ClusterID:434	13	31
ClusterID:435	10	13
ClusterID:436	48	571
ClusterID:437	1	0
ClusterID:438	2	1
ClusterID:439	5	5
ClusterID:440	3	2
ClusterID:441	10	18
ClusterID:442	10	28
ClusterID:443	3	2
ClusterID:444	17	56
ClusterID:445	5	4
ClusterID:446	2	1
ClusterID:447	6	7
ClusterID:448	7	9
ClusterID:449	8	20
ClusterID:450	4	4
ClusterID:451	2	1
ClusterID:452	4	4
ClusterID:453	3	3
ClusterID:454	76	933
ClusterID:455	31	111
ClusterID:456	4	3
ClusterID:457	2	1
ClusterID:458	5	4
ClusterID:459	17	57
ClusterID:460	3	3
ClusterID:461	10	21
ClusterID:462	10	13
ClusterID:463	1	0
ClusterID:464	13	39
ClusterID:465	2	1
ClusterID:466	21	43
ClusterID:467	2	1
ClusterID:468	20	48
ClusterID:469	2	1
ClusterID:470	21	61
ClusterID:471	9	10
ClusterID:472	32	123
ClusterID:473	21	95
ClusterID:474	2	1
ClusterID:475	3	2
ClusterID:476	2	1
ClusterID:477	3	2
ClusterID:478	78	764
ClusterID:479	2	1
ClusterID:480	46	732
ClusterID:481	57	563
ClusterID:482	3	3
ClusterID:483	5	4
ClusterID:484	16	19
ClusterID:485	5	6
ClusterID:486	19	66
ClusterID:487	16	47
ClusterID:488	8	8
ClusterID:489	4	3
ClusterID:490	50	181
ClusterID:491	11	18
ClusterID:492	5	6
ClusterID:493	3	2
ClusterID:494	2	1
ClusterID:495	6	7
ClusterID:496	1	0
ClusterID:497	3	2
ClusterID:498	38	359
ClusterID:499	4	3
ClusterID:500	8	15
ClusterID:501	2	1
ClusterID:502	2	1
ClusterID:503	13	16
ClusterID:504	6	6
ClusterID:505	3	2
ClusterID:506	7	10
ClusterID:507	9	15
ClusterID:508	24	126
ClusterID:509	1	0
ClusterID:510	2	1
ClusterID:511	2	1
ClusterID:512	20	43
ClusterID:513	6	5
ClusterID:514	4	6
ClusterID:515	56	618
ClusterID:516	2	1
ClusterID:517	14	25
ClusterID:518	7	21
ClusterID:519	7	12
ClusterID:520	3	2
ClusterID:521	1	0
ClusterID:522	4	3
ClusterID:523	73	373
ClusterID:524	24	115
ClusterID:525	7	14
ClusterID:526	5	5
ClusterID:527	2	1
ClusterID:528	28	128
ClusterID:529	1	0
ClusterID:530	14	22
ClusterID:531	14	35
ClusterID:532	22	127
ClusterID:533	1	0
ClusterID:534	59	188
ClusterID:535	14	23
ClusterID:536	35	489
ClusterID:537	14	42
ClusterID:538	2	1
ClusterID:539	39	351
ClusterID:540	2	1
ClusterID:541	3	2
ClusterID:542	47	519
ClusterID:543	2	1
ClusterID:544	11	43
ClusterID:545	2	1
ClusterID:546	4	4
ClusterID:547	16	66
ClusterID:548	11	52
ClusterID:549	5	5
ClusterID:550	5	9
ClusterID:551	49	572
ClusterID:552	16	53
ClusterID:553	2	1
ClusterID:554	11	13
ClusterID:555	4	4
ClusterID:556	10	17
ClusterID:557	8	17
ClusterID:558	1	0
ClusterID:559	25	89
ClusterID:560	4	3
ClusterID:561	6	5
ClusterID:562	2	1
ClusterID:563	2	1
ClusterID:564	4	4
ClusterID:565	2	1
ClusterID:566	53	607
ClusterID:567	3	2
ClusterID:568	3	3
ClusterID:569	14	49
ClusterID:570	15	26
ClusterID:571	6	10
ClusterID:572	13	50
ClusterID:573	4	3
ClusterID:574	14	33
ClusterID:575	3	2
ClusterID:576	7	10
ClusterID:577	15	26
ClusterID:578	22	73
ClusterID:579	7	5
ClusterID:580	88	652
ClusterID:581	2	1
ClusterID:582	2	1
ClusterID:583	3	2
ClusterID:584	24	117
ClusterID:585	5	4
ClusterID:586	21	85
ClusterID:587	4	6
ClusterID:588	22	35
ClusterID:589	5	5
ClusterID:590	12	12
ClusterID:591	9	24
ClusterID:592	9	12
ClusterID:593	12	36
ClusterID:594	4	4
ClusterID:595	4	3
ClusterID:596	4	4
ClusterID:597	5	4
ClusterID:598	1	0
ClusterID:599	2	1
ClusterID:600	2	1
ClusterID:601	17	103
ClusterID:602	5	7
ClusterID:603	4	6
ClusterID:604	3	2
ClusterID:605	11	12
ClusterID:606	2	1
ClusterID:607	3	2
ClusterID:608	1	0
ClusterID:609	8	11
ClusterID:610	24	98
ClusterID:611	1	0
ClusterID:612	3	2
ClusterID:613	3	2
ClusterID:614	3	2
ClusterID:615	2	1
ClusterID:616	8	9
ClusterID:617	23	88
ClusterID:618	2	1
ClusterID:619	2	1
ClusterID:620	7	10
ClusterID:621	1	0
ClusterID:622	23	55
ClusterID:623	7	6
ClusterID:624	38	230
ClusterID:625	2	1
ClusterID:626	3	2
ClusterID:627	2	1
ClusterID:628	2	1
ClusterID:629	2	1
ClusterID:630	2	1
ClusterID:631	2	1
ClusterID:632	6	8
ClusterID:633	2	1
ClusterID:634	42	201
ClusterID:635	6	5
ClusterID:636	4	5
ClusterID:637	18	53
ClusterID:638	3	2
ClusterID:639	2	1
ClusterID:640	22	49
ClusterID:641	26	132
ClusterID:642	3	3
ClusterID:643	4	4
ClusterID:644	2	1
ClusterID:645	5	8
ClusterID:646	5	4
ClusterID:647	6	5
ClusterID:648	4	3
ClusterID:649	6	6
ClusterID:650	2	1
ClusterID:651	17	17
ClusterID:652	5	7
ClusterID:653	3	2
ClusterID:654	15	45
ClusterID:655	2	1
ClusterID:656	2	1
ClusterID:657	6	10
ClusterID:658	2	1
ClusterID:659	2	1
ClusterID:660	14	39
ClusterID:661	2	1
ClusterID:662	5	4
ClusterID:663	2	1
ClusterID:664	2	1
ClusterID:665	5	8
ClusterID:666	2	1
ClusterID:667	5	4
ClusterID:668	17	32
ClusterID:669	10	17
ClusterID:670	6	9
ClusterID:671	2	1
ClusterID:672	4	4
ClusterID:673	37	280
ClusterID:674	5	5
ClusterID:675	18	42
ClusterID:676	4	3
ClusterID:677	2	1
ClusterID:678	29	192
ClusterID:679	2	1
ClusterID:680	3	2
ClusterID:681	11	23
ClusterID:682	1	0
ClusterID:683	2	1
ClusterID:684	3	3
ClusterID:685	9	18
ClusterID:686	3	2
ClusterID:687	9	9
ClusterID:688	5	5
ClusterID:689	13	38
ClusterID:690	2	1
ClusterID:691	4	3
ClusterID:692	9	10
ClusterID:693	3	2
ClusterID:694	55	895
ClusterID:695	3	2
ClusterID:696	5	7
ClusterID:697	10	15
ClusterID:698	13	22
ClusterID:699	11	19
ClusterID:700	10	12
ClusterID:701	3	2
ClusterID:702	3	2
ClusterID:703	2	1
ClusterID:704	2	1
ClusterID:705	2	1
ClusterID:706	5	7
ClusterID:707	79	191
ClusterID:708	44	329
ClusterID:709	41	378
ClusterID:710	25	116
ClusterID:711	5	8
ClusterID:712	50	599
ClusterID:713	12	36
ClusterID:714	2	1
ClusterID:715	8	15
ClusterID:716	5	6
ClusterID:717	7	19
ClusterID:718	3	2
ClusterID:719	2	1
ClusterID:720	2	1
ClusterID:721	9	10
ClusterID:722	15	34
ClusterID:723	2	1
ClusterID:724	1	0
ClusterID:725	5	6
ClusterID:726	8	8
ClusterID:727	3	2
ClusterID:728	2	1
ClusterID:729	4	3
ClusterID:730	2	1
ClusterID:731	2	1
ClusterID:732	2	1
ClusterID:733	47	445
ClusterID:734	3	2
ClusterID:735	3	2
ClusterID:736	2	1
ClusterID:737	57	142
ClusterID:738	2	1
ClusterID:739	3	2
ClusterID:740	26	157
ClusterID:741	42	567
ClusterID:742	11	24
ClusterID:743	9	18
ClusterID:744	5	5
ClusterID:745	29	155
ClusterID:746	9	15
ClusterID:747	3	2
ClusterID:748	6	8
ClusterID:749	9	8
ClusterID:750	2	1
ClusterID:751	18	58
ClusterID:752	33	256
ClusterID:753	7	11
ClusterID:754	5	10
ClusterID:755	3	2
ClusterID:756	15	53
ClusterID:757	8	7
ClusterID:758	3	2
ClusterID:759	9	9
ClusterID:760	4	3
ClusterID:761	2	1
ClusterID:762	2	1
ClusterID:763	20	60
ClusterID:764	8	23
ClusterID:765	27	134
ClusterID:766	27	81
ClusterID:767	6	9
ClusterID:768	4	3
ClusterID:769	15	36
ClusterID:770	6	10
ClusterID:771	3	2
ClusterID:772	2	1
ClusterID:773	5	6
ClusterID:774	11	26
ClusterID:775	2	1
ClusterID:776	2	1
ClusterID:777	20	120
ClusterID:778	3	2
ClusterID:779	2	1
ClusterID:780	2	1
ClusterID:781	2	1
ClusterID:782	2	1
ClusterID:783	21	80
ClusterID:784	26	133
ClusterID:785	3	3
ClusterID:786	2	1
ClusterID:787	4	3
ClusterID:788	32	151
ClusterID:789	4	3
ClusterID:790	6	8
ClusterID:791	5	4
ClusterID:792	11	14
ClusterID:793	7	9
ClusterID:794	4	4
ClusterID:795	16	51
ClusterID:796	3	3
ClusterID:797	2	1
ClusterID:798	5	4
ClusterID:799	4	3
ClusterID:800	2	1
ClusterID:801	2	1
ClusterID:802	28	217
ClusterID:803	5	9
ClusterID:804	3	2
ClusterID:805	5	7
ClusterID:806	16	54
ClusterID:807	1	0
ClusterID:808	30	115
ClusterID:809	28	40
ClusterID:810	3	2
ClusterID:811	4	4
ClusterID:812	2	1
ClusterID:813	5	6
ClusterID:814	5	4
ClusterID:815	3	3
ClusterID:816	3	3
ClusterID:817	14	35
ClusterID:818	2	1
ClusterID:819	4	4
ClusterID:820	8	12
ClusterID:821	8	15
ClusterID:822	48	500
ClusterID:823	2	1
ClusterID:824	21	39
ClusterID:825	56	563
ClusterID:826	2	1
ClusterID:827	1	0
ClusterID:828	2	1
ClusterID:829	2	1
ClusterID:830	2	1
ClusterID:831	2	1
ClusterID:832	2	1
ClusterID:833	17	19
ClusterID:834	25	71
ClusterID:835	3	2
ClusterID:836	2	1
ClusterID:837	2	1
ClusterID:838	2	1
ClusterID:839	2	1
ClusterID:840	2	1
ClusterID:841	2	1
ClusterID:842	1	0
ClusterID:843	3	2
ClusterID:844	4	4
ClusterID:845	2	1
ClusterID:846	2	1
ClusterID:847	2	1
ClusterID:848	35	249
ClusterID:849	3	2
ClusterID:850	2	1
ClusterID:851	5	4
ClusterID:852	89	1337
ClusterID:853	2	1
ClusterID:854	3	2
ClusterID:855	3	2
ClusterID:856	4	3
ClusterID:857	3	2
ClusterID:858	11	10
ClusterID:859	8	11
ClusterID:860	2	1
ClusterID:861	2	1
ClusterID:862	27	83
ClusterID:863	12	12
ClusterID:864	3	2
ClusterID:865	2	1
ClusterID:866	2	1
ClusterID:867	3	2
ClusterID:868	2	1
ClusterID:869	12	43
ClusterID:870	3	2
ClusterID:871	3	2
ClusterID:872	11	16
ClusterID:873	13	13
ClusterID:874	2	1
ClusterID:875	2	1
ClusterID:876	3	2
ClusterID:877	2	1
ClusterID:878	1	0
ClusterID:879	3	2
ClusterID:880	2	1
ClusterID:881	16	56
ClusterID:882	3	2
ClusterID:883	3	2
ClusterID:884	5	5
ClusterID:885	6	7
ClusterID:886	2	1
ClusterID:887	4	3
ClusterID:888	4	5
ClusterID:889	21	164
ClusterID:890	3	2
ClusterID:891	2	1
ClusterID:892	2	1
ClusterID:893	5	4
ClusterID:894	48	303
ClusterID:895	11	31
ClusterID:896	12	21
ClusterID:897	5	4
ClusterID:898	3	2
ClusterID:899	2	1
ClusterID:900	4	3
ClusterID:901	11	51
ClusterID:902	23	145
ClusterID:903	2	1
ClusterID:904	13	32
ClusterID:905	2	1
ClusterID:906	7	6
ClusterID:907	4	3
ClusterID:908	2	1
ClusterID:909	13	21
ClusterID:910	11	10
ClusterID:911	2	1
ClusterID:912	2	1
ClusterID:913	5	4
ClusterID:914	6	6
ClusterID:915	2	1
ClusterID:916	5	4
ClusterID:917	9	26
ClusterID:918	8	11
ClusterID:919	3	2
ClusterID:920	15	62
ClusterID:921	2	1
ClusterID:922	42	404
ClusterID:923	2	1
ClusterID:924	4	3
ClusterID:925	16	36
ClusterID:926	2	1
ClusterID:927	1	0
ClusterID:928	2	1
ClusterID:929	4	3
ClusterID:930	2	1
ClusterID:931	3	2
ClusterID:932	3	2
ClusterID:933	26	156
ClusterID:934	1	0
ClusterID:935	2	1
ClusterID:936	3	2
ClusterID:937	1	0
ClusterID:938	7	12
ClusterID:939	2	1
ClusterID:940	26	40
ClusterID:941	21	89
ClusterID:942	3	2
ClusterID:943	24	83
ClusterID:944	5	4
ClusterID:945	3	2
ClusterID:946	2	1
ClusterID:947	2	1
ClusterID:948	3	2
ClusterID:949	3	2
ClusterID:950	2	1
ClusterID:951	2	1
ClusterID:952	3	2
ClusterID:953	7	6
ClusterID:954	6	5
ClusterID:955	10	19
ClusterID:956	1	0
ClusterID:957	5	4
ClusterID:958	13	35
ClusterID:959	2	1
ClusterID:960	3	3
ClusterID:961	3	2
ClusterID:962	4	3
ClusterID:963	1	0
ClusterID:964	2	1
ClusterID:965	2	1
ClusterID:966	2	1
ClusterID:967	3	2
ClusterID:968	2	1
ClusterID:969	4	3
ClusterID:970	59	179
ClusterID:971	60	396
ClusterID:972	10	16
ClusterID:973	2	1
ClusterID:974	4	3
ClusterID:975	23	50
ClusterID:976	7	8
ClusterID:977	6	6
ClusterID:978	2	1
ClusterID:979	3	3
ClusterID:980	4	3
ClusterID:981	24	43
ClusterID:982	2	1
ClusterID:983	13	19
ClusterID:984	2	1
ClusterID:985	57	809
ClusterID:986	1	0
ClusterID:987	14	13
ClusterID:988	2	1
ClusterID:989	4	3
ClusterID:990	2	1
ClusterID:991	2	1
ClusterID:992	7	6
ClusterID:993	1	0
ClusterID:994	6	6
ClusterID:995	4	3
ClusterID:996	60	96
ClusterID:997	2	1
ClusterID:998	2	1
ClusterID:999	3	1
ClusterID:1000	2	1
ClusterID:1001	4	4
ClusterID:1002	4	3
ClusterID:1003	10	15
ClusterID:1004	6	5
ClusterID:1005	2	1
ClusterID:1006	4	3
ClusterID:1007	3	2
ClusterID:1008	4	3
ClusterID:1009	7	8
ClusterID:1010	5	4
ClusterID:1011	50	306
ClusterID:1012	2	1
ClusterID:1013	4	4
ClusterID:1014	3	2
ClusterID:1015	2	1
ClusterID:1016	32	34
ClusterID:1017	7	6
ClusterID:1018	3	2
ClusterID:1019	14	21
ClusterID:1020	5	4
ClusterID:1021	2	1
ClusterID:1022	4	4
ClusterID:1023	4	3
ClusterID:1024	2	1
ClusterID:1025	5	4
ClusterID:1026	16	37
ClusterID:1027	11	12
ClusterID:1028	5	4
ClusterID:1029	4	3
ClusterID:1030	2	1
ClusterID:1031	4	3
ClusterID:1032	3	2
ClusterID:1033	4	3
ClusterID:1034	12	11
ClusterID:1035	4	3
ClusterID:1036	1	0
ClusterID:1037	2	1
ClusterID:1038	5	6
ClusterID:1039	3	2
ClusterID:1040	7	6
ClusterID:1041	17	16
ClusterID:1042	2	1
ClusterID:1043	3	2
