Expression,Study
20.05960433840731,Study A
129.53586883952545,Study A
4.149121038403373,Study A
32.156742857381694,Study A
14.864132728237616,Study A
8.409893429351284,Study A
230.04131168302138,Study A
147.89278652566958,Study A
7.210770839474441,Study A
5.307014797159428,Study A
88.45486273643408,Study A
991.0088027593054,Study A
1334.375109227165,Study A
965.9506967183268,Study A
106.48769125136529,Study A
21.65261481601328,Study A
1.8263082222512792,Study A
1664.9649732365067,Study A
17.304309133004377,Study A
3530.6134701715755,Study A
46.57526857874267,Study A
12491.249806676486,Study A
1384.2538556421364,Study A
7.315598580486491,Study A
422.4918554738041,Study A
4.706665855706872,Study A
8.898249786197526,Study A
22.186810173651576,Study A
102.56886912796385,Study A
16710.06112451553,Study A
198.19567513110027,Study A
26.233377092451192,Study A
83.94743974003637,Study A
2177.306470110072,Study A
632.4398106189445,Study A
398.91388427482946,Study A
0.884238362287226,Study A
77.7223465815607,Study A
39.7309167908379,Study A
1722.4448937562527,Study A
762.287018073272,Study A
33.72942183463065,Study A
453.0617640963297,Study A
255.082088028801,Study A
4.422386041351564,Study A
2.2116565333900833,Study A
12.931415241418392,Study A
144.47354015119478,Study A
28.358706140908595,Study A
7.038533537923986,Study A
12.85781055867783,Study A
13.082773303061611,Study A
16.48554258379539,Study A
311.3834637309561,Study A
26.878852035366886,Study A
2.951317765103896,Study A
14.67522816017785,Study A
2.3202761508988035,Study A
400.7831855971577,Study A
24.58319907089169,Study A
23.08869367990371,Study A
232.09905717904456,Study A
10.494535865951972,Study A
2.4375482247914246,Study A
24.711149375588082,Study A
203.0087935725468,Study A
53.3300105290418,Study A
422.708162430173,Study A
156.08419963270916,Study A
6.772015277754626,Study A
0.1846135295912849,Study A
45.255697051148324,Study A
38.58830495935746,Study A
2.954763612045939,Study A
222.9979088602408,Study A
25.334836415872363,Study A
6.3691710931833345,Study A
0.8813711150493992,Study A
99.74120976869814,Study A
6.686219585329248,Study A
1.4036620315099304,Study A
444.89865432000624,Study A
595.7547570956264,Study A
2.309125908482304,Study A
4.407516604307496,Study A
324.4216525035427,Study A
1277.8063024574906,Study A
819.1237892724408,Study A
15.747120336443068,Study A
13.440457787590528,Study A
2.4172574178740063,Study A
389.7935922324784,Study A
105.33072610190644,Study A
11833.673451945871,Study A
1934.9232834759093,Study A
358.9166802792889,Study A
2860.417345614407,Study A
1043.8479315073764,Study A
73.32124875937161,Study A
149.00578147639132,Study A
34.35336797238976,Study A
1869.104936724045,Study A
83.60362634397906,Study A
0.6606886359890618,Study A
8.088477259455116,Study A
154.71953980822113,Study A
24.517078543929582,Study A
21273.311364533904,Study A
94.30381659211707,Study A
285.63373813564095,Study A
159.56908964148946,Study A
1031.9284646644007,Study A
10.77534829040751,Study A
197.54920916251962,Study A
22.52556071774675,Study A
18.183968251470525,Study A
143.39453958443414,Study A
41.762254268897664,Study A
0.778084280222863,Study A
686.148432495586,Study A
35.21410433577675,Study A
3.6770807858050287,Study A
4493.82790105437,Study A
6.950764236893582,Study A
1940.652309314567,Study A
274.9927820359773,Study A
903.4853723410394,Study A
6.779266418275754,Study A
3.5712927489419637,Study A
1116.493644539128,Study A
22.402620345140004,Study A
8.352635517360383,Study A
10.742311811727333,Study A
41.854137536934694,Study A
128.58307604870123,Study A
7.122056700698734,Study A
144.00689176784562,Study A
2702.0769340807647,Study A
684.6676993159496,Study A
36.4219336690003,Study A
0.8464447338953431,Study A
74.15250546415673,Study A
53.181690252561246,Study A
14.629137143932416,Study A
58.559984806766984,Study A
29.797467030840707,Study A
189.59353600471334,Study A
63.05685637124455,Study A
75.41333653751555,Study A
2244.0210418246056,Study A
270.3643759286239,Study A
14350.663843877588,Study A
5.999437709670367,Study A
75.78438125727759,Study A
48.29495864375168,Study A
44.520903069354155,Study A
3.0788769335042803,Study A
10.647376480689402,Study A
14566.371624271133,Study A
5195.573150073904,Study A
324.07807808447194,Study A
7163.231697604816,Study A
13.636344786254611,Study A
40.066348229290035,Study A
11533.194079930157,Study A
17.513925797709184,Study A
1.2632182586535319,Study A
272.08623844828315,Study A
136.9332515184773,Study A
377.7075550272724,Study A
9.668446350522085,Study A
94.27630188130202,Study A
28.57240218645033,Study A
5.96121882812316,Study A
1526.2661365604322,Study A
219.98920977249307,Study A
2605.254362483708,Study A
15.803198659816765,Study A
52.51401407510386,Study A
113.21734205402461,Study A
62.32409481604842,Study A
36.28662574045434,Study A
32.23297365447666,Study A
13.226202555510186,Study A
471.311173825956,Study A
0.18009264611593145,Study A
17.643866703024834,Study A
119.1571469665679,Study A
10.707216965049307,Study A
77.36189248148115,Study A
893.8531294440452,Study A
243.6703150421558,Study A
38.490270043446074,Study A
8.77060746390332,Study A
12.55736783888529,Study A
8153.153949840149,Study A
12.77519307517279,Study A
277.20070962019224,Study A
322.5834069032505,Study A
751.8347263740362,Study A
70.58921730668085,Study A
10.421618072170263,Study A
109.30553639630475,Study A
10906.140871771444,Study A
87.48697582611213,Study A
93.94996581854886,Study A
52.624405347328185,Study A
4.993712516392125,Study A
565.5130660721477,Study A
11.23459476924096,Study A
9.52677515272897,Study A
192.74962831431063,Study A
1.5167970321004207,Study A
12.883011645310614,Study A
567.204866778063,Study A
135.78192018449872,Study A
183.98368969521914,Study A
1338.984853882992,Study A
0.5802004305209053,Study A
460.7565259330398,Study A
112.25535749436504,Study A
684.3247400172789,Study A
983.3714224571296,Study A
636.6178944448775,Study A
828.9930849561571,Study A
2019.440956427192,Study A
115.188313489303,Study A
711.7845417291402,Study A
48.52500191309901,Study A
382.4585361812123,Study A
24.444514357254725,Study A
1337.1949677048065,Study A
115.14230315587993,Study A
534.4255920517537,Study A
6.09639804170611,Study A
1357.136478622168,Study A
273.0647975064495,Study A
96.56612908368152,Study A
14.368153122271936,Study A
35.994229045247764,Study A
111.38844858560299,Study B
14.784763322819805,Study B
0.9872867052186839,Study B
0.7515579041327438,Study B
474.3710342025555,Study B
2001.868349246534,Study B
668.7991703102032,Study B
130.21910775952182,Study B
4006.325050307268,Study B
3.6105250048345985,Study B
7.586163702677204,Study B
8.09512579155053,Study B
8.430709223600447,Study B
36.02125647493467,Study B
571.7717209774808,Study B
1.8355230168285126,Study B
51.79752701701542,Study B
1.3544716232260587,Study B
1.32303104909481,Study B
7.63412752648194,Study B
42.87382067625435,Study B
82.33013664525603,Study B
0.9787649854502639,Study B
12.329403221888372,Study B
11.95064475758982,Study B
1.085179571754333,Study B
89.25035887667046,Study B
11.972310631417209,Study B
1.5768790123949201,Study B
0.9635043808997279,Study B
76.27278349557437,Study B
60.63521179832361,Study B
45.93239796008138,Study B
3.730389524480234,Study B
11.564994755137713,Study B
3.7665453156687816,Study B
0.5001027005841507,Study B
17.242570682344486,Study B
0.5151216094059221,Study B
