Expression,Study
52.4268163039934,Study A
2.1677456054527457,Study A
1.975192307068897,Study A
24.35709679111504,Study A
2.8871420044548715,Study A
33.89643890212772,Study A
7.739198321796702,Study A
0.2900795635944793,Study A
3.2272080987596015,Study A
1.7455731928369178,Study A
21.8846707562996,Study A
66.32868976824395,Study A
0.5157003909784519,Study A
141.43506564631343,Study A
10.191244794363387,Study A
51.36727139833462,Study A
0.13616314790020623,Study A
21.720227322391263,Study A
68.29632567915078,Study A
9.732902657895101,Study A
60.72998637182779,Study A
3.6570720894515993,Study A
85.5478223645006,Study A
24.02837967790533,Study A
0.3384632540069374,Study A
17.853769311923397,Study A
231.52124308137306,Study A
4.708327018272392,Study A
2068.839118504801,Study A
2680.250451597506,Study A
203.24686800614433,Study A
99.74120976869814,Study A
83.59211703561029,Study A
150.78379718396832,Study A
4.606340261390082,Study A
245.16527837164054,Study A
18.62969013347583,Study A
487.7396330208077,Study A
109.98996543078749,Study A
931.1978089420946,Study A
432.35620864583444,Study A
179.22946087289975,Study A
117.47249809488983,Study A
185.0846806507895,Study A
7.6134857230103,Study A
10.772369651627514,Study A
19.999812096242287,Study A
247.62997783001015,Study A
423.86949636938846,Study A
143.22454264273435,Study A
1315.8469778033268,Study A
281.3657595080707,Study A
1317.1107738246449,Study A
571.5869082427973,Study A
1830.5219132848847,Study A
658.1493294870533,Study A
79.1532395141613,Study A
6.149751507319699,Study A
1078.5220344819284,Study A
45.29493812429159,Study A
131.650000006423,Study A
62.92615552420572,Study A
344.54217936546587,Study A
367.60359665977745,Study A
13.71175238422036,Study A
506.29387073954246,Study A
585.6616990063159,Study A
83.02646796729567,Study A
30.295051401681615,Study A
0.4853524964572918,Study A
109.54971625721126,Study A
124.40411800529418,Study A
4.6267359240074555,Study A
5365.238327814508,Study A
13.256805056524223,Study A
82.13655992086247,Study A
269.3822064578754,Study A
298.83658328940913,Study A
9.125315310189098,Study A
7841.4017310509025,Study A
3.2835651286581773,Study A
1147.9428149942414,Study A
141.75590996449938,Study A
71.82673292225583,Study A
0.7930505190501675,Study A
22.200216278088497,Study A
57.9038444715837,Study A
850.1707441246671,Study A
227.76603175454025,Study A
14.236472476104217,Study A
2216.212789868484,Study A
290.45067688616507,Study A
222.73580520004526,Study A
49.259229903590196,Study A
2172.3763018718096,Study A
1696.3510376796248,Study A
64.69774638548073,Study A
187.52822380646435,Study A
3.8100493576991896,Study A
20.55186553608462,Study A
429.4278221024506,Study A
0.21758224192349157,Study A
83.37479816384442,Study A
100.03742567871161,Study A
1.3696354807383806,Study A
8.52040460350922,Study A
92.36575916856891,Study A
2.194333961691,Study A
416.1069320178833,Study A
105.98400946739754,Study A
107.39418272491885,Study A
176.68565548062406,Study A
2.7374501590205655,Study A
145.07033256379978,Study A
596.0217796822768,Study A
47.40981200960169,Study A
273.4267786755916,Study A
15.291851463959324,Study A
1054.038574769841,Study A
14.502970092035063,Study A
21.175787520549644,Study A
27.35126468361189,Study A
0.10460627202496953,Study A
229.29818125872023,Study A
127.6570929605391,Study A
12.560821048507592,Study A
2.9820095181620228,Study A
118.72898489511509,Study A
3.3309291032403086,Study A
26.62253480745726,Study A
6.495744891015041,Study A
3.497909307499364,Study A
29.330953369129272,Study A
82.08113198110019,Study A
1320.8890691750616,Study A
345.693483150315,Study A
7.693311000933912,Study A
637.6924162252935,Study A
23.273678370786232,Study A
989.6177507837408,Study A
35.209767943152556,Study A
39.87617384722872,Study A
18.801571547474524,Study A
6.686219585329248,Study A
10.255608501175292,Study A
22.481875589704487,Study A
221.5465993100681,Study A
328.86322098422835,Study A
1776.8071202423735,Study A
38.11404149857735,Study A
553.9817844490666,Study A
1.1372462632151914,Study A
5.93171143073526,Study A
42.38515435305069,Study A
17.219470680705765,Study A
21.9927239209548,Study A
3.695461524189793,Study A
9.951940999645814,Study A
0.6383591992957535,Study A
18.8814618459775,Study A
40.876649712008245,Study A
719.4088255924256,Study A
1225.613184383189,Study A
69.2086655988516,Study A
75.70844352231022,Study A
352.4549851468544,Study A
65.29711200873267,Study A
0.7278526073602,Study A
40.56190171342214,Study A
4.600247095179609,Study A
1369.2186405971281,Study A
1195.5301701312696,Study A
4.547389194892096,Study A
3.631893302219284,Study A
0.20856587767217522,Study A
283.85403396753065,Study A
31.733463848083602,Study A
29.548586366914442,Study A
43.70193480024451,Study A
7.1592394494240885,Study A
3.1514407857764395,Study A
16.521868739366575,Study A
8.50218032317292,Study A
3.090545471642456,Study A
0.4611937315216696,Study A
4.069459462178291,Study A
357.8379257996765,Study A
35.585187193338676,Study A
0.5129791948843535,Study A
117.91363483015293,Study A
327.57751816004117,Study A
50.89043629019903,Study A
0.6985334104181498,Study A
676.7322665105008,Study A
379.62885599457,Study A
441.398583901579,Study A
110.24161480901516,Study A
673.6408251095827,Study A
503.91598053895865,Study A
446.9704883596068,Study A
99.22377167886644,Study A
489.912784655514,Study A
1251.6606481169567,Study A
357.53635703084547,Study A
189.70209244699296,Study A
989.7293460331008,Study A
348.26062142350264,Study A
64.00439695101804,Study A
2.67388912697242,Study A
453.22621604914775,Study A
3143.962285065841,Study A
1009.7776460296615,Study A
20.281295241044536,Study A
0.9075022013836314,Study A
1210.159176968162,Study A
15.756465769345029,Study A
348.1053788967077,Study A
32.359153178241684,Study A
518.5937973802266,Study A
609.6599238476477,Study A
2999.232275275323,Study A
2217.8873907365273,Study A
2252.8400997115855,Study A
49.770791828516074,Study A
34.739849238392374,Study A
83.12457546431234,Study A
136.30665965673575,Study A
419.9530614244151,Study A
1.2012787594940195,Study A
1596.3905306685313,Study A
758.6831830369347,Study A
3724.518317968417,Study A
26.40326526377969,Study A
718.8134607877429,Study A
10.460250570123668,Study A
484.646844193273,Study A
0.7428160493832183,Study A
374.22956731812235,Study A
9.088936011107366,Study A
3.3311096468452286,Study A
67.70278663195685,Study A
0.30100134828529085,Study A
1878.9909607492123,Study A
63.35372835572989,Study A
8.90552634992352,Study A
1.1419260104466653,Study A
4.97780400346262,Study A
0.6765322163830187,Study A
6.768336896477928,Study A
15.077700805765618,Study A
0.24840482056632943,Study A
37.98039657012099,Study A
0.07658437349382652,Study A
117.53543889793042,Study A
3.768285450633166,Study A
24.19552535651153,Study A
55.60195551456025,Study A
362.96741894860475,Study A
68.96191114733533,Study A
5.313026752043003,Study A
85.29677311151599,Study A
308.0404816102358,Study A
698.5355613545732,Study A
255.1698878619826,Study A
8.616014830894736,Study A
15.719691904075285,Study A
3.8178414499651137,Study A
31.284783272669696,Study A
36.275951647867934,Study A
82.3959639515127,Study A
2.1056284552670883,Study A
177.34512789386426,Study A
1626.4015384644565,Study A
186.4553368088671,Study A
646.0698316778178,Study A
330.43236047513534,Study A
573.4523567789892,Study A
31.19035125346897,Study A
125.42972357482112,Study A
90.83446506997275,Study A
148.89763710054595,Study A
104.12066773283125,Study A
93.10742878437142,Study A
153.67205045157507,Study A
161.80565940184917,Study A
447.35078526535324,Study A
2722.3709568984364,Study A
0.4484909156217821,Study A
0.6774131973290904,Study A
0.24366894239147782,Study A
0.19454226326892304,Study A
179.38351370892343,Study A
123.39537936387951,Study A
1056.0791564732874,Study A
98.89529225466893,Study A
1168.216817139189,Study A
337.93170002376263,Study A
6.491849439390058,Study A
1210.504597021436,Study A
1.3930490667890632,Study A
20.15978616994189,Study A
20.716302887045526,Study A
31.04892551217033,Study A
2059.5539035085126,Study A
563.9177333271555,Study A
42.23266053638768,Study A
0.20113126399201955,Study A
380.29863387852487,Study A
116.99134898261252,Study A
292.51307739710353,Study A
489.427112501327,Study A
19.76321613979834,Study A
641.1919416180926,Study A
740.4689299890948,Study A
1.1674375712914482,Study A
404.53874168452967,Study A
1567.8165900486479,Study A
2.082606771353474,Study A
2.2405261916155683,Study A
264.597391873428,Study A
1372.2531378296544,Study A
545.560149413947,Study A
109.7939119330664,Study A
1285.6719585615742,Study A
9.319476210985352,Study A
4.709971624939386,Study A
3.2514480420865435,Study A
0.3064355560238333,Study A
0.20738576278792173,Study A
9.650270432545197,Study A
0.6385347144244878,Study A
2.532877551543417,Study A
3839.344301796467,Study A
2784.581771679147,Study A
459.1273229497311,Study A
1393.405553018257,Study A
17.113913669419354,Study A
0.33807806543881597,Study A
520.0635279398099,Study A
210.74688432989367,Study A
41.63971100085719,Study A
311.56331056172604,Study A
66.062115352093,Study A
0.4581592833798539,Study A
249.2415259790313,Study A
163.89889012256418,Study A
103.5700826367236,Study A
429.3300732700415,Study A
172.94032986297017,Study A
476.7974688912189,Study A
1.4036620315099304,Study A
11.091982152530148,Study A
310.483326392642,Study A
111.48620526188502,Study A
179.41163430635578,Study A
3065.413645207973,Study A
340.6623085464592,Study A
2.9414377093899877,Study A
474.527814522773,Study A
422.80720885123367,Study A
16.78139077398347,Study A
12.014452642872753,Study A
494.05471100783785,Study A
472.98303540322775,Study A
78.73975499709017,Study A
226.35855554993105,Study A
85.48861362235382,Study A
59.16490734057445,Study A
768.4549426188806,Study A
358.44512081962887,Study A
1226.0495596850235,Study A
244.43026976866915,Study A
526.4145769341349,Study A
1201.316406493369,Study A
1484.9525472552946,Study A
962.6269904181274,Study A
2246.048411231244,Study A
489.7306232096149,Study A
717.5263992796135,Study A
115.45899724710607,Study A
111.00955774705854,Study A
1582.4484026342843,Study A
93.76351082226942,Study A
3.031094528041308,Study A
1143.74156760881,Study A
2245.4193840142484,Study A
8.953812753045552,Study A
153.167103328251,Study A
515.6376348096703,Study A
947.8331976490955,Study A
962.3739129698879,Study A
7.29467560013552,Study A
3.4801917672199876,Study A
479.89361510993473,Study A
130.84996686179912,Study A
511.63086439463723,Study A
2068.7892905479744,Study A
1874.7496523433842,Study A
391.3406058911647,Study A
0.2791299124094997,Study A
233.3684716036909,Study A
72.0211287589429,Study A
824.1255370080039,Study A
105.65246270134777,Study A
216.63746874664685,Study A
1990.2286627149015,Study A
238.11338951271298,Study A
458.3115657858056,Study A
293.75093111649585,Study A
25.87927410213187,Study A
1.4147681401676977,Study A
388.741328887543,Study A
604.9732151955169,Study A
389.6629164599366,Study A
108.72747457565583,Study A
576.6825269265385,Study A
318.8700594636131,Study A
90.78255201877532,Study A
368.79016316796964,Study A
161.94926647483854,Study A
2109.342959898838,Study A
47.01585645275042,Study A
249.25252732679456,Study A
143.96869802216335,Study A
3152.8932416518255,Study A
238.008032759841,Study A
30.68283568525228,Study A
33.330795590935914,Study A
93.56020460587698,Study A
886.517762814325,Study A
102.06662604549356,Study A
122.53534265001454,Study A
38.701299685627575,Study A
913.7120395577631,Study A
50.55265424242715,Study A
149.6167876150413,Study A
292.82591090385415,Study A
570.9690495530922,Study A
748.885652715462,Study A
28.041337154673293,Study A
686.7081793095685,Study A
669.1874937742348,Study A
10.888987088673195,Study A
561.1881662875528,Study A
267.1165047985075,Study A
389.524614612008,Study A
212.24509500728837,Study A
51.7663326981404,Study A
1958.819057547775,Study A
306.4293038063509,Study A
720.4821449943578,Study A
1827.0904052822775,Study A
368.8077583600585,Study A
556.1913924688823,Study A
250.3672896659972,Study A
295.6662260223139,Study A
728.8246100318546,Study A
589.6579703723925,Study A
310.64249779881334,Study A
8.608999564497122,Study A
0.08526877572017212,Study A
949.793911783764,Study A
2840.8844475254596,Study A
444.89865432000624,Study A
24.92406501612481,Study A
526.4772161845127,Study A
1165.4318588301894,Study A
655.1137372603479,Study A
105.58659414188769,Study A
266.18560869476283,Study A
139.4640142810841,Study A
156.79077578084926,Study A
23.756518058107467,Study A
0.11185584624823003,Study A
1923.0176104526045,Study A
3241.13443584479,Study A
17.78729217663214,Study A
1081.9560949092377,Study A
646.3855716992166,Study A
413.0170580236782,Study A
116.12779401731632,Study A
11702.275783154086,Study A
3674.6073206995575,Study A
297.22455040603995,Study A
67.6806658243236,Study A
4.1262994203287295,Study A
33.59722292145779,Study A
384.62204784187963,Study A
595.7547570956264,Study A
1.458966847305269,Study A
823.3957346624492,Study A
761.1378561807842,Study A
1986.181064813161,Study A
625.9794989224636,Study A
3065.3842934070462,Study A
4.391841469884876,Study A
45.716603869653284,Study A
820.642994346832,Study A
632.9597598163355,Study A
2186.1075782509843,Study A
475.47302110725167,Study A
169.832588688141,Study A
1822.9761766896136,Study A
193.96569704908907,Study A
31.427840507229792,Study A
702.9225190386666,Study A
46.31406828767083,Study A
35.2059610580463,Study A
570.476604758223,Study A
35.214373145879314,Study A
439.49573449221015,Study A
2103.336011351059,Study A
26.565713001912602,Study A
120.07369328495346,Study A
11.029833481149657,Study A
93.14576591253852,Study A
306.0502051322571,Study A
185.1720188567812,Study A
1089.6715005850479,Study A
148.83878654660106,Study A
173.99123829141297,Study A
1.5892712497732655,Study A
1.2081528698747328,Study A
1139.5210650566562,Study A
360.6866515330142,Study A
196.367695608884,Study A
504.5799611164533,Study A
468.3200806362219,Study A
2.309125908482304,Study A
236.82004773359233,Study A
14.428081168675456,Study A
1.0155016361539344,Study A
451.45825147764964,Study A
29.45936899357864,Study A
1126.5707199196402,Study A
18.3350952513993,Study A
0.13392484570119437,Study A
0.20591774510011038,Study A
4.407516604307496,Study A
9194.12698711935,Study A
50.4748371616622,Study A
440.82689523063533,Study A
1009.277285026992,Study A
1200.516970208902,Study A
48.271059275188286,Study A
541.0074257382294,Study A
764.3071133207648,Study A
465.6667374494137,Study A
1477.8425912274083,Study A
169.24532632785872,Study A
2.9414227589065085,Study A
88.10405329412941,Study A
468.3355925943413,Study A
19.358801829252627,Study A
526.7904287100401,Study A
29.109029248258313,Study A
19.653727223237333,Study A
201.49991211486605,Study A
1642.8490857679942,Study A
1570.6076012899123,Study A
754.7922378977426,Study A
92.23552554215246,Study A
36.78409799515371,Study A
379.9612019609889,Study A
290.27094821230696,Study A
48.527348825419466,Study A
344.84589741684675,Study A
77.92638999311798,Study A
428.379636877634,Study A
102.22594726319959,Study A
50.87849677030774,Study A
2.7165498455248844,Study A
1386.4471183187907,Study A
10.516971695080368,Study A
2627.256263344073,Study A
4662.248396656087,Study A
58.31006131684586,Study A
1328.3927754670271,Study A
1168.9163889610156,Study A
725.7521441284515,Study A
200.18256841175287,Study A
8.09229943373794,Study A
133.33402642235222,Study A
239.0618013316903,Study A
246.00601284998024,Study A
1176.9422852948692,Study A
574.6613425306513,Study A
64.55209868986972,Study A
675.644056464333,Study A
340.79112847321665,Study A
281.815406214646,Study A
271.76755267704993,Study A
416.9857790872373,Study A
624.950870744517,Study A
6.384228332584366,Study A
501.90049341712523,Study A
389.96095382738787,Study A
291.9702198919535,Study A
1311.0773452769818,Study A
1.7910549375698688,Study A
464.83262025321403,Study A
217.96314696248987,Study A
177.8784126447977,Study A
229.19327239051327,Study A
207.40055847819912,Study A
88.47918647691266,Study A
159.56626518605782,Study A
198.66145488528787,Study A
985.5198109184881,Study A
690.5823864126423,Study A
194.09403668661392,Study A
237.64177959060697,Study A
876.5836921825043,Study A
649.3719123237203,Study A
156.07787597106088,Study A
102.86850887765533,Study A
358.25239699541555,Study A
2.6856020438044306,Study A
271.0107927120436,Study A
97.85640968083,Study A
779.2470966243179,Study A
311.20875945462194,Study A
255.2389993425024,Study A
575.48569179983,Study A
169.45528674702027,Study A
8.858308710248798,Study A
742.7118804909907,Study A
38.48669442589617,Study A
31610.63233158451,Study A
374.3970124092157,Study A
1.139345890621081,Study A
1.9945251352457352,Study A
395.1379149173623,Study A
610.5907389076857,Study A
330.923432909174,Study A
21.617155511211593,Study A
1.5373916865481494,Study A
6.139084440390098,Study A
0.7877208621486256,Study A
4.712590816640716,Study A
22.088722772740994,Study A
206.6280573229839,Study A
2.8580188080655153,Study A
169.2220800013713,Study A
120.62484911893817,Study A
106.17908571340787,Study A
141.18885321180673,Study A
331.1643348289277,Study A
849.7263251922604,Study A
11.100870863669263,Study A
31.743104440848622,Study A
324.4216525035427,Study A
5.440027968819492,Study A
904.9418622595872,Study A
0.6354961052399256,Study A
479.9808925267895,Study A
14.539060560467071,Study A
1.6457075521297155,Study A
2520.631198195726,Study A
1240.4824556388996,Study A
549.279089725995,Study A
256.75617538295063,Study A
775.5899681023114,Study A
316.06205067868945,Study A
313.2088790880965,Study A
386.0070860066317,Study A
0.08526877572017212,Study A
198.40598128317336,Study A
191.845852516459,Study A
447.6132024208716,Study A
1138.9411160734028,Study A
46.5804502201365,Study A
513.599163636672,Study A
12.212997291538603,Study A
277.03800922149685,Study A
458.20448700105794,Study A
5.152880645388946,Study A
44.89253597261316,Study A
1349.9761198915696,Study A
236.2903211713927,Study A
329.5082126304211,Study A
859.2593620504404,Study A
70.43495204145748,Study A
278.736254870325,Study A
132.43412938563898,Study A
3812.6957654931807,Study A
1999.7120098290673,Study A
257.9143780758873,Study A
591.3131625447054,Study A
401.30102040259516,Study A
18.94542035733828,Study A
187.9203327242667,Study A
271.4131238810505,Study A
259.0770379648039,Study A
1197.3358886214849,Study A
45.54854195795671,Study A
59.50909878902237,Study A
2182.5566099066136,Study A
44.06451741834539,Study A
907.5422729160604,Study A
1409.7445427828866,Study A
376.5138069279943,Study A
267.12204715215023,Study A
1224.586474275046,Study A
370.9119375484582,Study A
0.6676656937548295,Study A
314.9415837628549,Study A
895.2945528791146,Study A
256.6508903311076,Study A
976.219422466897,Study A
172.3896641660676,Study A
226.28136742609914,Study A
298.19133211489435,Study A
169.41304143256156,Study A
1277.8063024574906,Study A
20.87550849813053,Study A
505.1681820882874,Study A
29.459634148448306,Study A
108.16960493734234,Study A
314.9938289460553,Study A
83.53488832885051,Study A
4.110728210843281,Study A
155.4228031505887,Study A
184.8627439564029,Study A
523.624639063589,Study A
5.745531738299446,Study A
0.24944304743656567,Study A
4.700795473843382,Study A
2373.9605217477465,Study A
328.9787589834169,Study A
41.94606267924705,Study A
0.04475895839868214,Study A
247.29451794421968,Study A
2243.825263131971,Study A
18.664277078354008,Study A
8.538515054222218,Study A
383.5191664116072,Study A
7.625674507747249,Study A
70.79582074963272,Study A
1.1318577950879085,Study A
6.604228205250222,Study A
45.32217184658166,Study A
1469.98877151628,Study A
339.2888455788389,Study A
1753.2056610094148,Study A
4197.456589914161,Study A
1062.0192097405265,Study A
3897.0113190875704,Study A
3316.4272865142943,Study A
1241.1015009415482,Study A
9.32657077625318,Study A
577.6983925278545,Study A
1056.882820693931,Study A
50.115463186829984,Study A
228.08498859796174,Study A
1035.8302750764017,Study A
85.10353996169138,Study A
660.5799811089591,Study A
539.5132909463182,Study A
285.6869180443767,Study A
288.09324099420905,Study A
986.8522624244521,Study A
6.925278164029561,Study A
1110.3997069685454,Study A
227.73232468993035,Study A
51.198628520268855,Study A
414.2522300027904,Study A
952.7803322147573,Study A
51.87904054463509,Study A
2111.3246091691612,Study A
539.3143634069913,Study A
166.71883420246252,Study A
769.9298599657228,Study A
240.97775237663174,Study A
465.2928714756429,Study A
92.45979241321709,Study A
4654.422901608999,Study A
223.9201814075341,Study A
112.19445886856259,Study A
417.374477550199,Study A
567.2315963954935,Study A
39.36137658851457,Study A
18.24517269823861,Study A
84.70013250023472,Study A
1513.380619849054,Study A
199.68167619998812,Study A
243.1524589775392,Study A
8.9258855521023,Study A
7.34515006597876,Study A
140.52719811674396,Study A
151.3005619589274,Study A
181.87115126039748,Study A
1.474519622611506,Study A
1.0583651033341273,Study A
0.8178515006128882,Study A
0.5870264281672423,Study A
0.7379475435438162,Study A
0.8553664990784808,Study A
2.166808583487273,Study A
0.4730403086673292,Study A
0.03316106253138309,Study A
0.3761529988474848,Study A
0.6422956770025265,Study A
1.1074052753484873,Study A
0.540858039653643,Study A
0.01762238791251335,Study A
0.4697964784611048,Study A
0.12216852131897431,Study A
1.4934764969477055,Study A
0.28369512914247463,Study A
0.5093096702891986,Study A
0.041812148459692694,Study A
0.6256323865263407,Study A
0.11195046510323695,Study A
11.558913692047954,Study A
1.4630508566538045,Study A
0.4718432962566322,Study A
0.23961136360420285,Study A
0.2853736773224787,Study A
5.077315815174069,Study A
15.290397956137092,Study A
0.3563384561357626,Study A
0.18037426214271776,Study A
0.1580463921699271,Study A
0.26857136762524303,Study A
1.6696309214084772,Study A
0.0352447758250267,Study A
1.7512566713205482,Study A
1.8257591516174276,Study A
32.743027597574596,Study A
0.26240005475973055,Study A
0.06106389005631087,Study A
1.1877690611750185,Study A
2.9314905889038285,Study A
0.23039562697523958,Study A
212.53582758102675,Study A
0.6111161824224391,Study A
0.6326363538469844,Study A
6.10175594263405,Study A
0.5458072584198795,Study A
0.30781111548997825,Study A
0.12295158875972825,Study A
0.13274257025430775,Study A
0.08811193956256652,Study A
0.33107560986411655,Study A
0.438341118234587,Study A
0.12323898716144752,Study A
0.16546743621782828,Study A
0.11231108267452516,Study A
0.37297084873898045,Study A
0.12335671538759349,Study A
0.2230212830403378,Study A
0.516507148977048,Study A
0.07366908449042349,Study A
0.22509404077416936,Study A
6.448323049776528,Study A
0.1221707052481487,Study A
0.40467552708477983,Study A
0.4104904149397558,Study A
21.52960978878135,Study A
2.549706568455104,Study A
0.39021574469074477,Study A
0.29355683854341524,Study A
0.022666055086236044,Study A
3.6309539116005753,Study A
71.27062939916205,Study A
0.1537855358127197,Study A
0.36622590873169786,Study A
0.11985691231309653,Study A
0.1404113454993039,Study A
0.07848002876276548,Study A
0.1660693899047043,Study A
3.379026630402714,Study A
2.516342654112003,Study A
2.8092299170098394,Study A
2.1272783288611663,Study A
0.5640142649992662,Study A
1.267282675045715,Study A
1.1728529523048463,Study A
0.7121968371629693,Study A
0.3369092490372061,Study A
1.6113477325538847,Study A
6.493392087260374,Study A
0.1858470866460748,Study A
0.10931544909211262,Study A
1.4600786016447638,Study A
1.918277001940591,Study A
0.16353681272497606,Study A
0.3678983893765937,Study A
0.36176313217752964,Study A
1.556556244529327,Study A
3.1111783414491403,Study A
0.39039782200623824,Study A
0.4484443500781826,Study A
2.994920999317586,Study A
0.0382921867469133,Study A
0.10219723851905199,Study A
0.5735903643485082,Study A
0.8233354811660148,Study A
4.731237313791134,Study A
0.48671238614245604,Study A
0.1787990179425787,Study A
0.19416987333660032,Study A
170.90995650188216,Study A
1.0991556150697992,Study A
0.4623623609530729,Study A
0.08964502758828914,Study A
0.046557665567776955,Study A
0.7576230811710087,Study A
0.29132594369139214,Study A
4.198208488294426,Study A
1.087347655498299,Study A
3.85818924608595,Study A
0.4147121285554313,Study A
0.3229486504166496,Study A
0.25938968435856435,Study A
0.022666055086236044,Study A
0.9941916060495067,Study A
0.698269813416406,Study A
1.124083699303622,Study A
0.2534312763956591,Study A
0.4788490491877521,Study A
1.885835731649061,Study A
0.6554801456916545,Study A
0.02561286502522548,Study A
1.2939324405954402,Study A
0.3242371054482052,Study A
0.2546572479490015,Study A
0.17945943497306213,Study A
1.1531123516320105,Study A
0.27039813257521333,Study A
13.652640015362257,Study A
1.0873302491326522,Study A
0.9646139588135086,Study A
0.24425556022524436,Study A
2.712202493941261,Study A
0.13198150417834864,Study A
0.968249980214473,Study A
0.14385438353052563,Study A
2.3755724092048855,Study A
0.38599747204554946,Study A
1.1588945132887043,Study A
0.07683859507567652,Study A
0.8992966235874735,Study A
0.15616492727444653,Study A
0.07094497519769766,Study A
0.49401813810974854,Study A
0.5600400099785129,Study A
0.08510006157791086,Study A
0.15412323113421797,Study A
0.6940051387515388,Study A
0.25274042189874696,Study A
0.6709907302803566,Study A
0.19372700474234567,Study A
3.9036891822452953,Study A
0.6792469220326081,Study A
0.5590834952233211,Study A
3.303230422892706,Study A
0.23029384384354856,Study A
0.2217936806681132,Study A
0.14495508559243672,Study A
0.48313274081174706,Study A
0.19032724363823939,Study A
0.24656698529270996,Study A
0.6823005570178223,Study A
0.06403216256306347,Study A
1.5604637553741434,Study A
0.32219235563578913,Study A
6.09630898829796,Study A
0.21729277484969475,Study A
0.4098959022706771,Study A
0.6354579931052683,Study A
1.0730529938815723,Study A
0.6522383058547156,Study A
0.1280643251261274,Study A
0.20301440545678043,Study A
108.16086781658905,Study A
0.022666055086236044,Study A
0.2702821793180822,Study A
0.3838401781426948,Study A
0.09904090798759466,Study A
0.11205686109267532,Study A
1.1383840687566917,Study A
0.05122573005045088,Study A
0.578467810509764,Study A
48.11424875202124,Study A
2.6093744705392665,Study A
0.7445291122301189,Study A
0.1928661782420578,Study A
0.812527252562693,Study A
4.424960468087939,Study A
11.341046546140578,Study A
0.3242371054482052,Study A
0.2718788847147643,Study A
0.1723638713853733,Study A
0.6443228095667852,Study A
0.1793547637866687,Study A
0.3890845265378461,Study A
1.3828499624991704,Study A
1522.1254613672177,Study A
79.25094373023867,Study A
0.09573046686728305,Study A
0.24066092789664537,Study A
0.7283415185092018,Study A
0.3151184389137524,Study A
3.6736688596092635,Study A
0.8235493748333695,Study A
0.3733247737930843,Study A
0.45300431530234464,Study A
0.07320252923707317,Study A
0.46809739798207556,Study A
1.0434811419239585,Study A
0.982236346726022,Study A
1.3023275158452714,Study A
2.2306306114434222,Study A
0.4662603061938445,Study A
0.1846135295912849,Study A
2.5085474438042583,Study A
0.3515032023919087,Study A
1.8975193006698339,Study A
0.16321448963323776,Study A
0.12573525963974638,Study A
0.171635635499055,Study A
0.2130107777545616,Study A
1.4701290627589685,Study A
0.7081154618356004,Study A
1.3393095609989705,Study A
0.09389108630803752,Study A
2.5813124475268867,Study A
0.08143761477525839,Study A
4.284489583794709,Study A
1.4824374999558203,Study A
0.16939955135770654,Study A
1.525020374187084,Study A
0.5166604489524479,Study A
0.7478071082158543,Study A
0.5449821556325299,Study A
0.5377686615238977,Study A
1.3979773538743039,Study A
0.28038456638065373,Study A
0.44525932458993894,Study A
0.10866401017082088,Study A
0.14794752217165405,Study A
0.09311533113555391,Study A
4.9138875114567115,Study A
0.18236058300669444,Study A
0.7191578837151797,Study A
2.1550418741795467,Study A
17.92571104770449,Study A
0.7825125330073447,Study A
28.717522284533782,Study A
1.6199817936216945,Study A
3.820344157562902,Study A
1.293208765355754,Study A
0.10573432747507999,Study A
0.06337531512377678,Study A
5.838989953010975,Study A
0.4712957354493842,Study A
1.2047224184029037,Study A
0.19095191188769114,Study A
4.034581091120225,Study A
0.4130404633839135,Study A
9.114665149026253,Study A
67.0152193676643,Study A
2.7910329388675517,Study A
208.16315793133523,Study A
125.52566621825672,Study A
73.88042035833384,Study A
58.816940609802444,Study A
102.58082172947303,Study A
204.06075289524387,Study A
57.68275725624486,Study A
14.268479041900884,Study A
658.1806565148236,Study A
654.463399552925,Study A
660.5924469759711,Study A
14.79031917330785,Study A
659.6370307030306,Study A
3.49125297692485,Study A
2295.0116017930213,Study A
946.6442654234318,Study A
346.27566989428186,Study A
11.072050087446758,Study A
7.237022520854497,Study A
220.08103606206592,Study A
4.774504087751805,Study A
13.836190131023166,Study A
12.645827295095547,Study A
3095.120169200223,Study A
63.161368019928226,Study A
3709.0888333390317,Study A
319.0728420451227,Study A
339.63072505866086,Study A
151.83536297937061,Study A
318.5840494046803,Study A
1224.5217565329806,Study A
318.86692034754515,Study A
126.53518390456428,Study A
102.16827970357089,Study A
1210.997305820646,Study A
0.6411485301241185,Study A
3.032875834373065,Study A
555.0025088599989,Study A
639.0261129383449,Study A
1002.8035376509541,Study A
748.6673168308621,Study A
10906.554889790443,Study A
349.0794197375162,Study A
310.64859197424715,Study A
1371.7815372179575,Study A
323.30903723934216,Study A
586.6886796069348,Study A
642.9376994514862,Study A
819.1237892724408,Study A
3.1438225102169923,Study A
93.873906876222,Study A
234.37064809291013,Study A
7.535343839212134,Study A
535.5226845545704,Study A
15.747120336443068,Study A
0.5316964785903953,Study A
1630.7403827957928,Study A
1139.1739437942604,Study A
45.99120647521194,Study A
77.99958436228461,Study A
1063.5846639371714,Study A
4388.2449208880325,Study A
4.293268364670032,Study A
6.4576836084907985,Study A
65.00721509581207,Study A
258.3251491649622,Study A
18.37567671149221,Study A
73.39952769373555,Study A
14.047940866447018,Study A
5.305679560871114,Study A
127.06838357317662,Study A
0.6752806035596871,Study A
