Expression,Study
177.57281505255304,Study A
502.73988250452504,Study A
36.1276927423061,Study A
153.9698921677075,Study A
103.84066184954386,Study A
10348.317396787315,Study A
17355.89858948565,Study A
3437.585497491529,Study A
11379.168288043336,Study A
3117.8107388930266,Study A
5647.174317760415,Study A
1.023252656715318,Study A
1009.1313764899628,Study A
3282.279640323407,Study A
0.29562895540172685,Study A
9.872227341284752,Study A
8.448465021098047,Study A
1935.1328532490875,Study A
1788.012100433951,Study A
3558.7852931156026,Study A
673.1154700657911,Study A
2006.2903548838963,Study A
96.90099338180256,Study A
50.94994031247944,Study A
863.0852709161334,Study A
7.873870867356688,Study A
212.36598394211538,Study A
137.17341845506496,Study A
28.75893646670786,Study A
181.55289945910928,Study A
406.94268986350346,Study A
19.893502763541072,Study A
33.82329125850389,Study A
822.5981273538744,Study A
5.4085127444247805,Study A
78.93335975051107,Study A
53.17827229559115,Study A
140.6661469812427,Study A
161.13003441621962,Study A
38.810251296765024,Study A
13.040696962190298,Study A
73.21565621960221,Study A
73.79542740866064,Study A
379.15659699971087,Study A
23.338048084290836,Study A
284.4072806600258,Study A
3.31034092891242,Study A
2027.8799912322677,Study A
978.3194248820688,Study A
18.415092575881683,Study A
4607.331608320232,Study A
133.80432204572034,Study A
766.6979017290691,Study A
205.35036932449566,Study A
8.03843459717296,Study A
215.0907884388123,Study A
81.75955345337735,Study A
1715.3407119789351,Study A
625.822493507912,Study A
2.8792371398064613,Study A
100.47090267423133,Study A
781.4394817988874,Study A
405.14189053637193,Study A
1095.871462330061,Study A
6317.533025977366,Study A
1560.2712632190894,Study A
20775.205981171188,Study A
313.5378421324477,Study A
190.4771790260392,Study A
269.55282372491,Study A
53.30687600065527,Study A
95.37868941747678,Study A
47.093816724990695,Study A
53.6897006457902,Study A
1086.020446331979,Study A
579.5917151678897,Study A
195.8744977771727,Study A
474.9696168699993,Study A
2.5541583180626493,Study A
0.7774029903603082,Study A
70.33486881140317,Study A
28.628687081407467,Study A
7.550719523990805,Study A
353.7173366340783,Study A
1.924281172846522,Study A
43.817211490191696,Study A
422.95829044911704,Study A
1693.335366393693,Study A
223.19203157883368,Study A
147.720813774039,Study A
102.44188865466367,Study A
705.651233678656,Study A
566.416247756239,Study A
559.2489632574467,Study A
576.7983784652382,Study A
284.8515648079553,Study A
233.22511675834073,Study A
174.69673192718042,Study A
2513.565831757206,Study A
1485.0929396914048,Study A
171.34229156737612,Study A
193.4695214805837,Study A
450.21293158167896,Study A
126.83880233412587,Study A
10.00467128988997,Study A
1333.542953063757,Study A
9.573272878597225,Study A
36844.35653768657,Study A
120.77030252038932,Study A
727.7048336201585,Study A
0.7354811210937047,Study A
388.89479421267146,Study A
35838.155618958706,Study A
625.7838381836204,Study A
659.7124947216254,Study A
5087.617137701391,Study A
1524.195790682776,Study A
142.14883935155095,Study A
449.9850407070221,Study A
235.9374275377805,Study A
5160.089033309133,Study A
70.16104563362444,Study A
201.63035724086006,Study A
1537.0482314209835,Study A
95745.06009843537,Study A
230.25091189383204,Study A
8.19889591591277,Study A
783.2158988551412,Study A
120.8855414716196,Study A
134.82116484841944,Study A
1294.0682125114392,Study A
516.6131778484705,Study A
55.881627069254144,Study A
2284.1800644737873,Study A
9.362947634804305,Study A
856.1871210186991,Study A
430.71417513406385,Study A
897.3114866053526,Study A
2.324361924384702,Study A
15.164292576958188,Study A
0.258662873935565,Study A
78.78475358114324,Study A
388.292874108157,Study A
837.3309253395769,Study A
2408.1007395530137,Study A
1246.3114255716894,Study A
1630.4678014233186,Study A
12.480895625078357,Study A
85.00732108041615,Study A
15.440385739598712,Study A
14.06900925630253,Study A
56.80651861009709,Study A
2.396984451116955,Study A
1015.4107051913527,Study A
238.83282675405852,Study A
165.21771063259388,Study A
1534.1324180231704,Study A
1672.543043409925,Study A
0.28630828281963566,Study A
1250.4973426163897,Study A
11.610838726696338,Study A
26.547563626424786,Study A
42.268351812796965,Study A
132.48205182324244,Study A
581.5848146544278,Study A
1942.22325358444,Study A
514.4457923196433,Study A
177.16904935836303,Study A
566.3914171118593,Study A
840.2187524001565,Study A
612.4154389215972,Study A
1.3452384802948922,Study A
3175.6256022993193,Study A
872.1296228665688,Study A
235.854797465722,Study A
147.7931072056653,Study A
12264.779321700584,Study A
6919.014944546918,Study A
3106.6770655000714,Study A
1871.880274797123,Study A
45.55222196349558,Study A
436.5192875675819,Study A
18.60934220781954,Study A
896.7496811717232,Study A
1030.5028871261254,Study A
584.0403038000289,Study A
2314.02947151524,Study A
1027.8285854395428,Study A
2057.7702104647406,Study A
66.63072118247004,Study A
153.72873514454938,Study A
1632.5191782551483,Study A
5711.046270565037,Study A
200.49316659813704,Study A
806332.734356946,Study A
1410.7597738593395,Study A
521.3115470437924,Study A
854.7362949163869,Study A
5269.138974427831,Study A
406.5612677775808,Study A
157.5667590851665,Study A
1881.78269019166,Study A
6410.911991541687,Study A
3.0765474596730638,Study A
35.03316021141148,Study A
38.98225664782025,Study A
13293.23680673213,Study A
99.7381519505934,Study A
2816.198940900872,Study A
170.95119263815135,Study A
0.13486604010532166,Study A
5933.064727630761,Study A
780.2280437168137,Study A
2376.872653199679,Study A
2233.9346007645318,Study A
1053.8650829531723,Study A
1324.52614294295,Study A
6206.2782486394535,Study A
63733.16900887646,Study A
814.602220850914,Study A
490.59505129169384,Study A
8.812980340121943,Study A
65.44511117374284,Study A
75.7023256224195,Study A
503.3075331224889,Study A
291.39758453765825,Study A
201.45378134855537,Study A
18.821259563324848,Study A
2.928421338821416,Study A
11.903352442428325,Study A
496.64077725894794,Study A
1105.7229486852361,Study A
372.92976624883624,Study A
70.98794861503069,Study A
655.459554870017,Study A
481.66614131380635,Study A
4.713367405141945,Study A
117.44408281014111,Study A
474.617607073947,Study A
206.991931154928,Study A
2.2697062674063493,Study A
179.4557324646186,Study A
1263.8325167967114,Study A
301.8278461435792,Study A
1319.3405381366376,Study A
48.83235600282249,Study A
302.82899417866093,Study A
177.41388046827143,Study A
12.416151684945218,Study A
4.034359738517042,Study A
15.314141453454914,Study A
48.61213853540085,Study A
5.111711303737471,Study A
180.121395394296,Study A
1.4608873312272215,Study A
63.015801410999586,Study A
69.61780353552871,Study A
133.06680531430823,Study A
5.262674051748214,Study A
0.6721224695509014,Study A
238.4107509030905,Study A
201.02673020224756,Study A
575.594511384077,Study A
911.0502390137618,Study A
3.14240541380514,Study A
423.6490674702535,Study A
529.1216033804136,Study A
6.837454662111131,Study A
1.746243680353744,Study A
680.4932950778118,Study A
2802.931977287524,Study A
123.39068557777203,Study A
111999.10226466652,Study A
413.22875962541593,Study A
557.2806902604101,Study A
916.8444241215541,Study A
610.1516610120718,Study A
0.8280017551958362,Study A
0.34398028613320314,Study A
184.30336465544147,Study A
2.6884906858372464,Study A
3.950313142592307,Study A
1354.9889215564513,Study A
30.884072515159808,Study A
31.301506865506948,Study A
93.60210308150234,Study A
59.52315744423701,Study A
22.56560505112784,Study A
101.70084751256995,Study A
391.2035631132474,Study A
2758.002992303064,Study A
65.0066818353114,Study A
117.4767360478853,Study A
457.2271392571909,Study A
402.7402691752455,Study A
0.22655944059021688,Study A
1340.0184368248727,Study A
66.03757741225634,Study A
12.389633906591916,Study A
1139.7937680879666,Study A
2.2099990265655025,Study A
1.8603841679483362,Study A
1.0883579197576427,Study A
1.4006633794753849,Study A
413.2807691777841,Study A
16.01197212805322,Study A
431.29811453715797,Study A
107.5013520642291,Study A
625.6037235782917,Study A
104.22956050063247,Study A
1283.3146168031276,Study A
375.8385129545702,Study A
416.86667737301235,Study A
1079.1763849741185,Study A
5.896168400833995,Study A
719.7360506574367,Study A
356.479894311914,Study A
1872.7926485264709,Study A
810.4517404629945,Study A
9960.96728517389,Study A
456.99925942993264,Study A
252.47216687962995,Study A
23.26432913851509,Study A
140.17306519598833,Study A
5.701592676723725,Study A
95.90215616789243,Study A
660.4649640533589,Study A
2723.968950099024,Study A
2555.4684783797043,Study A
0.2238955121179083,Study A
203.07651989846948,Study A
7.221858552202062,Study A
1619.1166240421999,Study A
71.2556936634233,Study A
94.38300298443788,Study A
241.67543381209356,Study A
29.084151401031157,Study A
60.48733117396756,Study A
11.412282150441442,Study A
68.56706002029578,Study A
11.53178412865228,Study A
672.7057443141225,Study A
1061.8545665764314,Study A
1665.0236383576766,Study A
301.40072085062064,Study A
214.5626445371525,Study A
10.789194017685018,Study A
63.29102083934225,Study A
1200.101085240486,Study A
177.44988553956608,Study A
137.1377516853455,Study A
157.59135333735995,Study A
54.24650469431577,Study A
1591.3654588098611,Study A
1367.4153114993674,Study A
369.46331043792156,Study A
525.8617498891066,Study A
94.96741367330975,Study A
128.33686124091025,Study A
502.73537775922864,Study A
135.1743356766284,Study A
986.6165492499595,Study A
36.90704800324108,Study A
9.167653201286088,Study A
19.231793726745465,Study A
4.159360681052116,Study A
2.198040599125829,Study A
11.004371295863402,Study A
27.410588982180585,Study A
85.07977892633703,Study A
234.84882124058936,Study A
62.78263232502961,Study A
212.07037046686833,Study A
338.9136822174416,Study A
45.52304691914334,Study A
2.0986617642048313,Study A
3.1387854156620696,Study A
2.632489750206322,Study A
8.339329827450928,Study A
16.292897455474456,Study A
16.346962723131302,Study A
0.9094853770646368,Study A
0.2521075359555397,Study A
0.12240208515163975,Study A
39.019719034182,Study A
80.69787554984694,Study A
120.40902159408185,Study A
0.19871622826614438,Study A
19.24953185565055,Study A
24.46231373674014,Study A
243.18155172700386,Study A
207.12845152315222,Study A
512.2146912801109,Study A
98.77717511093843,Study A
25.06378317435554,Study A
4.711538174867128,Study A
9.710447057720136,Study A
193.25227489227555,Study A
104.76876467817317,Study A
113.70454541833179,Study A
523.5066738413155,Study A
40.02816954773794,Study A
447.45432541807236,Study A
34.42409762460482,Study A
117.69736152238275,Study A
4.415117628442955,Study A
4.336080323604095,Study A
333.6690776135208,Study A
2.8754353316826085,Study A
453.930913666533,Study A
418.7215136851698,Study A
17.6828043707288,Study A
433.1313398207024,Study A
214.04486775871584,Study A
247.00674415960307,Study A
13.16149665598878,Study A
1046.544450372605,Study A
115.28672072593909,Study A
406.98783307599456,Study A
261.6527590796317,Study A
6.002722661935655,Study A
3.5256849690832426,Study A
9.430177126900661,Study A
12.755701054532398,Study A
563.830378306912,Study A
43.21246631482495,Study A
206.27667243501813,Study A
148.3352410471992,Study A
29.64818107204547,Study A
1498.5407214534127,Study A
0.4923379769884159,Study A
2519.4596820770325,Study A
0.10096790268860238,Study A
309.53180737797203,Study A
7409.16627165248,Study A
508.7906878732939,Study A
532.2955324342669,Study A
0.5152950396068563,Study A
915.7904162991299,Study A
288.5150498069108,Study A
2181.1144577767823,Study A
150.88113444401316,Study A
6489.351742087451,Study A
26.703956787503405,Study A
62.765828931092315,Study A
1038.6881557696252,Study A
2571.020189654854,Study A
3478.33020636861,Study A
1100.8033105150366,Study A
18.549063098326528,Study A
370.0967900673974,Study A
165.48646266239442,Study A
70.92702119082627,Study A
125.05942970760005,Study A
512.5650857627593,Study A
61.43030043310888,Study A
4432.090425364659,Study A
105.41848929342808,Study A
1398.7318300926536,Study A
0.1522913787545897,Study A
834.575711851337,Study A
1200.9839038892103,Study A
1515.9953735779523,Study A
71.96465964318186,Study A
490.4784626217984,Study A
67.98974063768823,Study A
29.410794593577627,Study A
1404.721515019769,Study A
513.7740222696223,Study A
1722.0846720117393,Study A
3219.4868805722913,Study A
1945.1661151846654,Study A
259.1180628458831,Study A
17.233798067475323,Study A
1646.9596371142773,Study A
352.57521286955813,Study A
173.2570009781013,Study A
463.94824464962574,Study A
501.2634862905304,Study A
324.9738854910603,Study A
8.84994152559506,Study A
132.26662855531848,Study A
224.8720187469366,Study A
130.77773498059315,Study A
132.30126466971893,Study A
156.21361287263926,Study A
168.01199111751575,Study A
588.1758225112219,Study A
148.8796989461582,Study A
181.26883725253728,Study A
101.91543440426602,Study A
371.3316088612706,Study A
311.2740252499841,Study A
298.50918626996577,Study A
369.1459519908839,Study A
790.0439246046318,Study A
153.50798514359005,Study A
16.08682918905156,Study A
2603.7569022575335,Study A
11.581939610560761,Study A
17194.363713699026,Study A
1300.9748375818526,Study A
6.9136362234894735,Study A
2057.563969380744,Study A
376.0015937343639,Study A
1986.0671362361963,Study A
114.86703841100154,Study A
674.7535992049554,Study A
282.21961234766184,Study A
55.35257245430411,Study A
325.75823153205425,Study A
35.64274509392456,Study A
6053.732410878823,Study A
3856.1470408263485,Study A
235067.21157788314,Study A
18.552227078977552,Study A
238679.13311882666,Study A
1758.6911540266185,Study A
5298.017813513101,Study A
62359.89527444649,Study A
3.4739982076036857,Study A
17.990795499349225,Study A
36.83315156577142,Study A
0.7786786234296756,Study A
318.39372770753874,Study A
51.44506104012065,Study A
85.21098295730738,Study A
109.56270522698637,Study A
16.972535497424644,Study A
170.55279185917206,Study A
117481.06827507794,Study A
2060.7809814192283,Study A
33466.75931761631,Study A
135415.5627437951,Study A
4188.136273446191,Study A
416.8861608224475,Study A
141583.0380417518,Study A
1380.013477839346,Study A
61526.56312127867,Study A
4072.93665744372,Study A
1789.9398047488996,Study A
455.18073445687605,Study A
130.50222226580004,Study A
0.42030066766687185,Study A
973.4482621636475,Study A
440.0190231995542,Study A
1087.3739378904304,Study A
147.65831400840506,Study A
207.88268015018562,Study A
3293.3169252916023,Study A
259.5715557442399,Study A
212.47274932833153,Study A
440.25719517485,Study A
1841.9340615194112,Study A
145.91838254793367,Study A
546.6182588268846,Study A
967.2356798761352,Study A
1.1619209418622483,Study A
123.88406499760195,Study A
1.124981496899437,Study A
2210.2229683591845,Study A
6.502774303731066,Study A
11.75767812030227,Study A
125.7862156633993,Study A
641.9612637988006,Study A
3.3504656871664085,Study A
5173.787201931673,Study A
398.1525222834703,Study A
701.2782731818984,Study A
1428.6564137267014,Study A
1606.6873367082646,Study A
102.20772102061181,Study A
303.17631484352074,Study A
38.65865848564119,Study A
1307.336036811918,Study A
119.69037912035668,Study A
345.882823206582,Study A
5895.577275110676,Study A
1168.582539209186,Study A
1343.2032403634191,Study A
16.76794208881799,Study A
1816.813138618207,Study A
1128.6912504102836,Study A
2206.50741094033,Study A
1764.6431246238901,Study A
655.6362760088446,Study A
336.79422800946725,Study A
344.1475357258482,Study A
56.160374398190925,Study A
141.4754777150641,Study A
872.1045884980807,Study A
815.1165424859008,Study A
5334.891934048037,Study A
338.25078636810713,Study A
0.8860352835639888,Study A
1253.9598079500586,Study A
1145.1875865822833,Study A
252.3031948750525,Study A
32.401861943394614,Study A
21.89710823405018,Study A
275.89027423353207,Study A
131.24227721576784,Study A
935.64433270766,Study A
152.39815181603575,Study A
146.94478852304104,Study A
0.8295251410496718,Study A
10.896877511258033,Study A
557.4930836965049,Study A
71.74756359026755,Study A
152.40909016165952,Study A
131.4097085997625,Study A
173.1991319719237,Study A
396.8185796187468,Study A
0.7715664662863281,Study A
102.94916636517269,Study A
34.046002127421744,Study A
354.8860204885359,Study A
183.40390807275014,Study A
187.87014004488847,Study A
1.2009467155965998,Study A
245.77597773619206,Study A
267.69958390468827,Study A
1099.1365684231705,Study A
0.38694656501180313,Study A
113.42315522721326,Study A
657.1579852538016,Study A
8.654125552070642,Study A
55.33719683280462,Study A
86.62271021732167,Study A
420.2783997288349,Study A
197.07509535265189,Study A
32.56758410355016,Study A
29.42860099812782,Study A
272.2133676033606,Study A
6088.121142353304,Study A
1564.1892252952614,Study A
7.205018732075003,Study A
1369.093991186486,Study A
63.53914274514449,Study A
2772.547220155109,Study A
712.8808997137139,Study A
1164.425879340196,Study A
159.23566969492327,Study A
185.07873408802627,Study A
505.71132894369447,Study A
235.6162396662676,Study A
123.07288625575084,Study A
865.9540228874489,Study A
175.12601855756276,Study A
304.38726978302657,Study A
82.73504355596211,Study A
315.3952115159711,Study A
347.30509935900216,Study A
6.024974073483312,Study A
72.91985259704695,Study A
46.992032331768776,Study A
8.505721904053056,Study A
175.43499338407602,Study A
30.504524437630884,Study A
1277.9779520530315,Study A
327.0062147867705,Study A
151.90485311658438,Study A
1183.9465287284102,Study A
7.345433812520787,Study A
251.07247962475765,Study A
0.3276327886617068,Study A
1001.7112947401674,Study A
548.5802699499787,Study A
240.585684776239,Study A
578.7327857056241,Study A
216.6332612631121,Study A
44.97011702660155,Study A
177.45889563660236,Study A
280.3865720998411,Study A
937.4720600036954,Study A
458.98084120263735,Study A
633.3365750876477,Study A
1213.6601126484331,Study A
824.1736863212398,Study A
146.3358228713313,Study A
23.824107551559496,Study A
0.15661038316208872,Study A
61.26581664747803,Study A
43.38070761548157,Study A
219.90215519212467,Study A
126.32953440721363,Study A
520.5264819790531,Study A
45.20645938759552,Study A
569.0208143320434,Study A
2.9209941074274,Study A
331.34562710709696,Study A
379.24023885283583,Study A
397.1238768310785,Study A
751.8081588230903,Study A
765.5693814426616,Study A
180.03134955058522,Study A
549.1727491026925,Study A
3.207185158151631,Study A
24.721894531666624,Study A
1625.192124209171,Study A
3861.1919853259865,Study A
400.618884921568,Study A
91.04133310432832,Study A
895.8061796708024,Study A
457.54771005448873,Study A
3.7324931834008312,Study A
127.45751095035446,Study A
204.7133807087743,Study A
65.66714526705822,Study A
24.82960217618147,Study A
5.451186270547603,Study A
5.916160236938719,Study A
401.2974299510261,Study A
709.8305726173021,Study A
164.263743076433,Study A
362.5343469118214,Study A
170.1826746009021,Study A
63.91655407878957,Study A
60.41320674946732,Study A
297.4513991457013,Study A
163.3614664671879,Study A
84.17445011910651,Study A
225.86813911187207,Study A
2.169602709557018,Study A
150.13174274371667,Study A
774.320355521188,Study A
101.54454091968391,Study A
150.0392888925132,Study A
157.29752829546737,Study A
0.20759191311159883,Study A
994.7399205498152,Study A
1440.0275921122832,Study A
1978.4518584283162,Study A
2607.24856784874,Study A
1177.283976980763,Study A
905.9744837080837,Study A
871.4806321227363,Study A
220.9638917328162,Study A
840.2290808565042,Study A
7.36371432598476,Study A
6.9483147301783745,Study A
375.94589681230923,Study A
1143.5472131194938,Study A
816.4937154945069,Study A
191.31595724555106,Study A
1059.8509200498613,Study A
463.4120051704147,Study A
14.168505345487405,Study A
154.48636508458932,Study A
10.389422917559312,Study A
716.0588086738308,Study A
307.7337404764452,Study A
921.7681740743362,Study A
6.985147710700767,Study A
130.06924319112858,Study A
44.87777094273296,Study A
37.005390768879856,Study A
60.924843470016256,Study A
11.983120997662011,Study A
139.5308273820249,Study A
58.71330147915921,Study A
33.992391209614645,Study A
224.13731109188868,Study A
445.3577075442949,Study A
4.600273620341952,Study A
1082.1242738742396,Study A
841.9760539658054,Study A
78.29729895713594,Study A
320.47814469594596,Study A
42.80070852917158,Study A
144.97708543596582,Study A
178.17005331421714,Study A
744.4277461258079,Study A
0.9485303006102426,Study A
3.5046730239154935,Study A
576.6954441383607,Study A
9.457328855761743,Study A
0.398475641737964,Study A
10.17171938272847,Study A
121.26893328497484,Study A
10.604878545955113,Study A
14.715305661187797,Study A
232.30768543611282,Study A
70.32403423035116,Study A
1.751660551654294,Study A
441.40288172882316,Study A
175.9140471248816,Study A
281.8039213309543,Study A
109.56274977066158,Study A
300.5491198243235,Study A
1353.7904654651,Study A
305.56474191686203,Study A
57.27826344113426,Study A
172.58362780820227,Study A
0.09313484693303906,Study A
24.7979165774052,Study A
134.01534019458956,Study A
